"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30"
"1",0.0101154645463572,-0.00645479632354009,0.004291484053303,-0.014544927646908,-0.0152740267392417,-0.0202458500120145,0.0460737845948775,-0.0127505706706455,-0.0256912760450587,-0.00663524904320973,-0.0460629297999557,0.00809636049587614,0.0175720274974092,0.0399431654114302,-0.0251565639501376,-0.0519914519371478,-0.0130341272374886,-0.00092818781412881,0.0161429322270763,-0.0117526305786204,-0.0332381277296645,0.0488385555692431,-0.0183710690503984,0.00174475783217269,0.0168602283684534,-0.0247704495796293,0.0111338198305739,0.0572112952654749,-0.0133500704500917,-0.0326079412670405,-0.0435122199075366,-0.0703083795767012,0.0350537158963777,0.00753409391591853,-0.00811857332702635
"2",-0.0860179025479328,-0.0568384905144376,0.00153659430194495,0.0414358609093749,-0.026024386731278,0.172130002143699,0.155129872528601,-0.0981342832645214,0.0898012871032741,0.0700795441636062,0.0654810894478716,0.0181147440681469,0.00361314176886039,-0.0144730292176606,-0.0396541152422859,-0.00986567272046241,-0.0782541054340153,0.0858430740021578,0.0150744360035267,0.072190308706424,0.119325647071489,0.0713413456224316,0.0582655956770489,0.0996257795679799,0.0259900578545368,-0.10837036784784,0.0409062936814847,0.0655061141922387,-0.0401296026074105,0.0294804311122898,-0.0376865860671819,0.0691394853700864,0.162800169110644,-0.00162317220991398,-0.0344226030553757
"3",-0.029177762042177,-0.0437713518831207,0.00192898343631985,-0.0171336377632785,0.0200599820910112,0.0554462409908435,0.0322240679838876,0.00719959596139676,0.0807984866693451,0.0780113166085652,0.0198085424997384,-0.0593964682258465,0.0571260609572182,-0.00323368167628729,-0.0739178081338494,0.00473283224950301,0.0536713027691357,-0.0107289211166689,-0.00016908698521627,0.046203795020369,0.0249062659415065,0.0480173513337217,0.0601045226017947,0.0123263078613598,-0.0211570833044452,-0.00400795923653973,0.019936436417616,-0.0202562215324927,0.0113808320074866,0.0264472721290418,0.0190544590464977,0.085031179995982,0.0104218411859367,-0.0297077345717909,-0.0375588962633843
"4",0.0400775953433716,0.00839796099476742,-0.0536835322249401,-0.0153828470291151,-0.0250495182936661,-0.0542808125354861,-0.0450204692852919,0.0185474423973737,-0.036283034134085,0.0773497216143389,-0.03653859820564,-0.0380903421344279,-0.0347760103357435,0.0160351674999256,-0.0498397246423122,0.0140612026669826,-0.0530118756672008,-0.110302810246283,-0.0409973024929894,-0.0591267150507358,-0.128502762974715,-0.0332028505676594,-0.0493821879522322,-0.0531754828303879,0.0187065111324726,-0.0284267124259106,-0.00926956552715918,-0.0328837528925718,-0.0616327520616933,-0.116378702778529,-0.0501674703650237,0.00820147097610173,0.00543241463421872,-0.00488829978096474,-0.0436826468490324
"5",-0.0383981661501756,-0.0064705593637546,-0.000503134777869057,0.0289638044871636,-0.00346839136340696,0.0971808417302021,0.00688983184095168,0.0537063985930652,0.147639024307355,-0.0154959905023285,0.0319854322074312,0.0672768923185676,-0.0440887595421856,0.0133042841715203,0.0467696365312154,-0.0222709511943425,-0.0392696515371175,-0.00596247063474858,-0.0321740342164347,0.0311759973381514,0.033418492533265,0.0193250149717585,0.0614656492812035,0.081104710240553,-0.0062781861197623,-0.0162896435236365,0.0228874634716931,0.0427884605698956,0.0436756993477673,0.00805907186014137,-0.0423065735242643,-0.0589266611273634,0.0889557146307141,0.0280366649987335,0.0491412828768344
"6",-0.0017026154658839,0.0181553030848735,0.027922281468751,0.0370842522440911,0.0109155810698502,0.107725377980503,0.0429916609998036,0.0130094162431332,0.0106849459030435,-0.0168177256414053,-0.0246684177645104,0.0316573651732553,0.0349590730005089,-0.0542102190105878,0.0676777169031566,-0.0433717130539619,0.0501500047101256,0.0622228616930186,0.0939471651157309,0.034202261210062,0.0767381574086378,-0.0218195608006643,-0.0316990179269942,-0.00843596956549936,0.023523782630677,0.0129836832837462,-0.0144871472332469,0.00113993968385104,-0.074862389494779,0.0169047036613192,-0.00422436871298522,0.0602240030406909,0.0499970040504268,0.00632769700841963,0.00743637113213695
"7",0.00385953903804438,0.00674979184900755,-0.0518036407900104,-0.022237960715302,0.0247551821521786,-0.110419504837745,-0.0754727791795551,0.0381038320186967,0.122274874546811,0.0863450810929099,-0.00365682566352335,-0.0257624584636877,0.0595170399132728,-0.0238454053349755,0.0666457875385133,0.00670125345824396,-0.0166367467034395,-0.000235747308273044,-0.0289001368880543,-0.0376929031310559,-0.0542723047336617,0.00576309007960798,-0.0128181812180004,-0.000585800052554517,-0.0344385398526739,0.0453554403810177,0.00730423801193202,-0.019171123831997,0.0134730548143573,0.0651895848713912,-0.0231939354888674,0.0700852444474621,-0.0764411070070578,-0.0721166497408608,-0.0507837103831209
"8",0.00772246699898109,-0.0263647005418608,0.0298274388806501,0.0292982794630484,0.00322019099889797,0.0824831848556477,-0.00873575931373519,-0.0173371335336708,0.0213895042797163,-0.0559849270449436,0.0722222348881276,0.0675799499200831,-0.024804002282524,-0.0358398174646281,-0.066249325936116,-0.0123295236151369,0.0624851346227661,-0.0554619139903284,0.0675010268759901,-0.0178837622529513,0.037311618644766,0.0364730247852077,-0.00100187418493992,0.0708337772845631,-0.0017313718756511,-0.0470442958880557,0.0615788698016811,0.0364398614864159,0.00879264331716468,0.0160025280379669,0.0111741681194673,0.0884796873654989,0.0465356502000624,-0.0116485510384898,0.0939332638789235
"9",-0.0453656671705444,-0.0249260944007528,0.0175826342611562,0.0310438869912531,0.00596586291010699,0.132165937466753,-0.0482255713023714,-0.0175212719445697,0.148619586583424,-0.00710892646421869,0.00722055572379653,-0.0161935859882084,0.103184380426014,-0.014047792275828,0.054530930203065,-0.0248255107141825,0.0179058273752485,-0.00446871764770103,-0.0218278274811034,0.0497882365806677,0.0902457932768847,-0.000894365056286893,0.0652314998868386,0.0688113821176582,0.0359622756549816,-0.0939057296445046,-0.0539678816250042,0.0293968631187291,0.0192910355961133,-0.00628920566034533,0.0654946699855355,0.0259716196940588,0.061913398181574,-0.0444348230895943,0.00306997427072649
"10",-0.0456799335718445,-0.00592488632251019,0.0407912787648699,-0.023496906261933,-0.00331056148725329,0.0506322221911221,-0.018155049240806,-0.0791997363142046,-0.0579593302918264,0.00356325527087725,0.00783789026977098,0.0610529462784161,-0.0458400861439189,-0.0296664939532567,0.0402593937193791,-0.018055940442118,0.0600549401248295,-0.0498080992641476,0.129281977567093,-0.0907388550329141,0.055085011258319,-0.0261550808603492,-0.0150637003478596,0.0181155742017453,-0.014644544007484,0.0139039570611622,-0.0220839778533585,-0.0895919119217398,-0.000161543018461857,-0.0253242589937634,0.0599791182518249,-0.0792163605896766,0.016818471890268,0.0549090199301022,0.097091920421265
