"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50","Y51","Y52","Y53","Y54","Y55","Y56","Y57","Y58","Y59","Y60","Y61","Y62","Y63","Y64","Y65","Y66","Y67","Y68","Y69","Y70","Y71","Y72","Y73","Y74","Y75","Y76","Y77","Y78","Y79","Y80","Y81","Y82","Y83","Y84","Y85","Y86","Y87","Y88","Y89","Y90","Y91","Y92","Y93","Y94","Y95"
"1",0.0294215604002186,-0.0104752034554139,-0.00663872718851789,0.0172332806642215,0.0297433983731306,-0.0977197685139372,0.0763574210542638,0.0140690807467001,-0.0743718713328246,0.0292342673434926,0.00750706212079135,-0.0267638477562559,-0.0787510872416967,-0.0581257189143383,0.0144577586920283,0.00523192889336449,-0.0485082294250544,0.0253390142314365,0.0008776533461781,0.0768294960761252,0.00031679431634973,-0.035601953466354,0.0372828220722275,0.00777147788675789,0.0554367620408438,0.0317911125639202,0.120971309366332,-0.014433958358521,0.0376517040012809,0.00166199401611399,0.00192668926288206,0.0517400089768383,0.0422045346457894,0.037745860998249,0.198020120059217,0.0374079542618776,0.119102387237789,0.0534789714227206,-0.0308130160120456,0.0453043372018163,0.126843802698415,0.0150568210927448,0.0835727090148989,0.0736800746106024,0.0247641572728779,0.100628080284494,0.0704263044434422,0.0203159726324897,0.0141715406861625,0.0364191372731763,0.0352776598244984,0.0636946542475576,-0.0920249425030556,0.01025527862686,-0.0660264687189482,0.00605543208268013,-0.0104852296747823,-0.0814523549834807,0.0845539384395039,-0.087081180371004,-0.00273967989820387,0.060895313580326,-0.0584761848732327,0.00326661886454454,-0.00560068620360754,0.0437823352436787,0.0333799334457046,-0.066991879109718,-0.0513300519786795,0.0540567758487375,0.00331397525010093,0.0186457458745625,0.046418150647751,0.0235029450041974,-0.0823958944136196,-0.058092653771211,0.0116064153390738,-0.0601400724058944,0.129903456355037,-0.0801432042413269,0.0662802365415075,-0.000549427354380367,0.0829950851532785,0.0686247601950373,0.000624257891956279,-0.125151296496996,0.00612646198261613,-0.0599826015100792,-0.0610310846782471,0.050116748616395,-0.0236515664133244,0.0736188740617618,0.0808545918654174,-0.0455500343039741,-0.00793792507347203,0.0553545427096084,-0.0152402341424733,-0.004532189039561,0.0750113583084043,0.141575628163468
"2",0.0122202041119532,-0.0163777414569612,-0.0495085359381219,-0.021425701155567,-0.00101401219153556,0.0880666523633315,-0.0107289937980487,-0.0482739791487165,0.000560058597042105,0.0443115342813617,-0.108980711265358,0.152970234765735,-0.0356532103849728,-0.0889985893683479,-0.0704561450021861,0.0145431780967108,-0.0502510696405553,0.0245855637161916,-0.199714462251206,0.00542749055210781,-0.0444066652217157,0.00505357045257623,0.0331662146372095,0.0490379158935637,0.00490670548588391,0.103325425477978,0.0736222492761479,0.0292947640564544,0.0180200443166038,-0.0169672692834699,0.0131830737781585,0.109799649591009,-0.00692123431711562,-0.155035047261105,0.0314777964161929,-0.035895743821543,0.0403075559589721,-0.0781986088269233,-0.109815628830026,-0.0329855510519323,0.0176342297113172,0.161050689283162,-0.052218160214534,0.0241772556618486,0.0542917058197644,0.132091439781749,-0.0528031471598894,-0.0981780993016628,-0.0399482999782519,0.0211847928993474,-0.010018220537802,0.0264245354200478,-0.101682611310605,-0.0337292076432825,-0.073953488520898,-0.0446996754630913,0.0338043010307786,-0.0348001417719533,0.00304486193642121,0.141965201208446,-0.00905177817137366,0.0362789611268805,0.0885077528357343,0.0759309532721896,0.0173323835699725,0.0878283228143053,0.011341501863245,-0.0266957054660201,0.0308770054896129,-0.0417997117151798,0.0458303902215805,0.0291888775818804,0.0912954675283705,-0.0272790185833089,-0.0393748475071488,-0.0064642086313826,0.0670883067174932,-0.0144892746517784,0.116856052451381,-0.0578143973728102,0.0929873256061027,-0.0228377498106911,-0.0960122749508401,-0.0682516120836895,0.0518630744270728,0.00406564217057779,-0.00609896006095147,0.0640698270217136,-0.0431374840293835,0.0123341485385999,-0.0535472757958899,0.00543386331572757,-0.00696123792859742,0.197573945383296,-0.110754644613575,-0.0785255531193027,0.0853255281403499,0.0914702851549777,0.0738770208756653,-0.0427722355620282
"3",-0.0230674984511109,0.0521421018045056,0.0487904899048541,-0.029391196406653,-0.00419756950467179,-0.03845274030945,-0.0637491246092027,-0.0459567050879065,-0.0430496145892279,0.0257345857873415,-0.0419607297417859,-0.0575714192562472,0.0175943568693213,0.0392901089970353,-0.0594934326325129,0.00622196127613997,-0.0516351819925583,0.0939704758125534,-0.0331905743363445,-0.0637695091790115,-0.082531067359999,-0.0277571164161243,-0.0625145210304563,0.101900527205716,0.129117813102171,0.0570036258403768,0.00310137279031956,0.0647351752970211,-0.0508432299103035,0.0817825858334709,0.00762700001440304,-0.0781624004620497,0.0560822825404245,-0.0993802202268553,0.0488575797972036,-0.0206058577941381,-0.118569626536808,-0.0283192446282296,-0.0446853506716877,-0.0324441798804251,-0.110087613615195,0.0655769371078117,0.0598701495227022,-0.0166034810179536,0.0723560230371149,-0.0559970034419928,-0.0214660807886752,-0.0190810801291855,-0.0694581812775197,-0.0508238518232416,0.148297096303108,0.0174896283514941,-0.17376073600024,-0.0135959179867442,-0.144823243504833,-0.0218655180333332,-0.00641727273520803,-0.0298447165900483,0.0573386751754391,0.0175243463426863,-0.0537571455820512,0.0518543411931622,-0.14509915402357,-0.0937802368852849,0.127727018488911,-0.0147051839987044,-0.114577380577717,0.055074470140413,-0.035370536703741,0.00551232729667805,-0.0221413169579739,-0.00552782234938625,0.104908886995553,0.15663471726818,0.161741039722781,0.0915782728425284,0.0560121336477351,0.0292184531166722,0.0916167230486263,0.076604330820806,0.0339043746220144,-0.00449299717726997,-0.0127354937426033,-0.0457034325576859,0.0125282305010896,0.0541873210399008,0.0037138695633478,-0.0945863177011592,0.0477549859308717,-0.0250591637532646,-0.0440563663991648,-0.0746216185542645,0.0238271391112432,0.0876295856281808,-0.0543177115691184,-0.00919748700954603,-0.00624546370216939,0.0325658271505234,-0.115798271513353,-0.00141698762025223
"4",0.0334558683902274,0.0396512733249356,-0.00157177576999979,-0.0249133652881,0.00357550532534637,-0.0225385155676521,-0.0992689652127,-0.027001186185392,0.00993220339099036,0.0831557026435577,0.0269980417059947,-0.123591913800352,-0.0808444520899452,0.119898879882534,0.078819751983424,-0.0462278398711793,0.0700473575850985,-0.0733148274703484,-0.154094571286294,-0.0196132666228196,0.0327256060841307,0.0391135556862094,0.074430125730982,-0.0212807915216794,0.0225910262906325,-0.0500318625908583,0.0652058570164043,-0.0929447089411206,-0.120985590022803,-0.00874013304939499,-0.0184308449022447,0.00174286660704097,-0.0372728108489338,0.128430245439948,0.17083136645178,0.0241219483932602,0.0326467816338159,-0.125628001389291,0.0291075804699617,-0.0156533948030708,-0.032587217125505,0.059391123567475,0.0369341774346547,0.0209887749472574,0.0701089455286081,0.043475392829395,0.0611402755501824,0.135932058542937,0.0290939358229167,0.113178637641023,-0.00919705842146172,-0.0701036394519541,-0.0227308124082958,-0.0536537918545716,-0.0534299718531925,-0.0464857278381317,0.073794122634248,0.0549434171967448,-0.0266651629665168,0.135287814348111,-0.0884490832772922,-0.00506744767992723,-0.000524265477017698,-0.110371056596595,0.00735473545512893,-0.0180035342910079,0.00190546894842806,-0.151544571241508,0.117202464380869,-0.124961684557508,-0.0544999359497657,0.0322341955599509,-0.0393159158616831,0.0769271786920024,0.153051575026711,-0.0737055580634376,0.142652722232705,-0.0444086317545507,-0.106562309291194,-0.109156778543224,-0.0688746169266924,0.0466121953972669,-0.0703787762467635,0.0237200275394748,0.0238340879540183,0.0562507471640771,0.0714427713096868,0.0529237508197704,0.0156364556222271,-0.0540752813429776,-0.00577736327099836,0.105591001861143,0.1326026511966,0.0852268778928017,0.111105038985627,-0.0738913311908974,-0.0407931776932771,0.0975556265732443,-0.053243179876154,0.0885302209025912
"5",-0.0300518215006926,-0.0353657787500249,-0.0098892544983089,0.000376679756812947,-0.00873449679295609,0.0973601532244043,0.0384982769669908,-0.0324852369848718,0.0757989038361048,-0.0146303599557945,0.0112820925582296,0.0640246062337412,0.051519314486244,-0.0311399792937609,0.015895105629394,-0.00417316413639738,-0.030101383173554,-0.0887877819805001,-0.00989655074746194,-0.0930145130126562,-0.0335922531660722,0.0771133922045457,0.00386649984158899,-0.00609137813095361,-0.113368353287608,0.079171940994611,-0.00793492438392822,-0.0362623807406207,-0.0695930064401745,-0.0150612441018702,0.0315038041948255,0.131712091499064,0.12707075393643,-0.0226311656300209,0.0606605541325258,0.0667346041531764,-0.0260236487657889,0.0637386561713608,-0.0538398023815295,-0.0925331188997349,-0.0197832770041082,0.0928815025466872,-0.151201602255018,0.021316181303094,-0.0109140836107932,0.0288918458479514,-0.0545612087656731,-0.0653154896125482,0.187844458733107,-0.0621378194088319,0.0393154784544729,-0.00805016077477208,0.0274046230056731,-0.0382396623867859,0.103021465732699,-0.100896927748491,-0.187915177003248,0.0834657282539329,0.0841119593109414,-0.0299854232537607,0.100131298000629,0.070336407633296,0.0938938291433005,-0.141406355202779,-0.231511670566237,0.0364645572436146,-0.133159777964218,0.117406566011113,-0.114115328314349,-0.157501166956363,0.0188132768002633,-0.0198587032796822,-0.0437653048461189,-0.0403286273246833,-0.129826433483492,-0.0757017218221021,-0.146804279592555,0.0551507545772333,0.0318811174716806,-0.00416354190980563,0.0124897072972605,-0.046388240020663,0.00936773682557921,0.0366172606834834,-0.097573518226354,-0.0171100814048097,0.0304857057393545,0.0765160724083649,0.0998077083006843,-0.158706214037201,-0.0285720668462057,-0.0544733345746873,0.172760631672018,0.12319893760456,0.0350713156518231,0.114470744931516,0.00615524253747761,-0.00771086472621387,-0.0616147813474521,0.0382849447028998
"6",0.0509113383754512,0.0483253148879511,-0.0100301890026208,-0.00952554571948021,-0.0106446725841082,-0.105028302259426,-0.0288509948909946,-0.0520480550641013,-0.0426006582291504,-0.0990686833594249,-0.0633117966087719,-0.0812037023029738,-0.0415673430550377,0.0696607406364519,0.0772551396107567,0.0716784990901413,0.0486092681388514,0.0320446671453447,-0.0931109103572488,0.0404849569387138,-0.038407358295528,-0.109941751191148,-0.0454834244928717,0.0571111957761639,0.0435143998043903,-0.00549446795544356,0.105442101341368,0.0539109991379373,-0.0417669837247279,-0.0467143132131396,0.105078852943209,-0.0364009578973741,-0.0922747504361743,-0.0869208066587232,0.118040658847014,-0.14019815292271,-0.114116066019446,0.102423810705115,0.172184374458708,0.0502379196405462,-0.113941188847887,0.0815327226991218,0.04879332533742,-0.0582565319065453,-0.0951981658137104,-0.0465713381253153,0.0183111198156076,-0.0240187774038549,0.141799508133443,-0.0846877661979377,-0.0237625607985665,-0.000597402341977274,0.0907209478497445,0.0440086015813737,0.00583098863080037,0.0440763766338354,0.0186630562781983,0.0870149256808537,-0.00655264400228108,0.0335508472162406,-0.0425958782226673,-0.0657395873873843,0.00834523396767458,0.0233851054963117,-0.002831557383113,-0.0269031972497225,0.108909617277974,-0.0644240356447549,-0.107929654721862,0.11704001884494,0.0101566727764437,-0.033668517379028,0.0253179212332654,0.113612255150512,-0.0725287288621547,0.039719544056725,0.110148623619068,-0.108993865291264,-0.0891299704284863,0.165526056747199,0.0299854334090961,-0.049556641848429,0.0698785569958515,-0.105386447038619,-0.124056015475991,-0.070291096245716,-0.0410704366908244,0.0399137579826987,0.115044423112633,0.0244570489139254,-0.0433965068514737,-0.0453111548253542,0.0340922000945145,0.147834141379226,-0.0174122136361091,0.202294614010101,-0.198269956248508,0.058424031706588,-0.00436068491869218,0.0526335947219571
"7",0.0117490919219746,0.0266027800123062,-0.0051182417174416,-0.0133360199024686,0.0178578886469851,0.0317671817186028,-0.0295533286803561,-0.0452204891490847,-0.00257020040625787,-0.00125539913588623,0.0703798299382348,0.0436413927477765,0.021869595245349,0.114358732511841,-0.0315307634121107,-0.0733246963528285,-0.0330881814572521,0.0252427117964224,-0.00687640755224436,0.03095602930142,-0.128621000575646,0.038391691607651,-0.00617937604842395,-0.0625535631180465,0.117604636659817,0.105575395060473,-0.0698679003850155,0.0418586575020947,-0.0970459874465471,0.0883327235563103,-0.0204410050194763,0.00941738358380988,-0.0149026754646871,0.0510030791864729,0.0647231497239755,0.00334207636277634,-0.0875549953801083,0.156392385262515,-0.00951518532829957,0.0404392467583099,0.0615398286581477,-0.0304548694320634,-0.167842801893679,0.112576822480084,-0.034188675704222,0.035916492644754,-0.0388548693252611,0.0455098533914918,0.0786817355458268,-0.0723641776192706,-0.0218310307637736,-0.00316113923055683,0.0638131366210774,0.0374328029370454,-0.114659239835854,0.0401986508147762,-0.0929860503881396,0.0192696392833295,-0.00978413138724596,0.0379937610652397,-0.0251160860716131,-0.0270723916288726,-0.155338851055927,-0.0775867963894689,-0.0438740477888955,-0.00317188943196882,0.0120221386667967,0.111083946450244,-0.00612855617060711,-0.0507141167154356,0.00515744042381846,-0.0527841429097995,0.055152125845053,0.0320044128795852,0.0147552550049974,0.0155370940397003,0.153881831722198,0.0641393186911933,-0.0154634616091495,-0.0240029027073326,0.0449127697986924,-0.0294399161979593,-0.00983048965161297,0.0594274133846275,-0.00401824745440088,0.0479842470551974,-0.0866602822084733,0.181090329019661,0.0481146782948402,-0.0466093109703376,0.0531064698741647,-0.0989979411095117,-0.0224425675566996,-0.0492639038436863,0.0512783817100166,-0.127102523801253,-0.000187002485319015,-0.0222985646997498,0.0782046544811864,-0.0312537846012953
"8",-0.0128893489745879,0.00668083915069461,0.0406282565545735,0.0475010669299538,-0.0147774102574559,-0.000243004388571291,-0.141652891748284,0.110232609776047,-0.0246247318715712,-0.0413050003620156,-0.0268758200322853,-0.025874852500385,-0.0164922899459314,-0.0591421665795209,0.049130111543896,-0.0461760709163711,0.0350510497080513,0.0396611236643452,-0.058270899264597,0.0442500800018682,-0.0494009249472927,-0.0799853658662169,-0.00846132103729888,-0.00929096045793001,0.0291550172067962,-0.00325163112645053,-0.104008064801726,0.135404613941166,-0.164340043076573,0.0549492883578622,-0.126562282173856,-0.0372145207980418,0.0101454807597289,0.0511599934523129,-0.0549355256485737,-0.00802377882048146,-0.0232992765430144,-0.0423396403199025,0.0451998851603353,0.0467462071151265,0.0296468343839883,-0.0839083670488254,-0.0464481362716576,-0.0438372115112569,0.12925039725644,0.0335910935373769,0.0358838537932724,-0.0850507886569546,-0.113266655981432,0.0119385878202787,-0.00304200472889869,-0.0239650509683063,-0.0124456338767716,0.0805945192266274,-0.0164600956901025,0.143632947810133,0.0729567901342692,-0.114018346652012,0.0093092927291388,0.00656802614366774,0.0572570642756153,-0.0744233511960144,0.0722802254910652,-0.0197266152990518,-0.0416659189674378,0.058670716372061,-0.0859968975294069,0.200387342165492,0.057594724107151,-0.0295365356215943,0.0204686829071117,-0.0426323790414609,-0.0980220821641415,0.114203415677035,-0.126673754370601,0.156301725644504,-0.12305337943109,-0.108109922412316,0.0273619090132991,0.010668094712664,0.000223577077220591,-0.149305571640104,-0.0523454816071243,-0.0694932891711452,-0.0704441329980201,0.0105808680839231,0.103373752195221,-0.0122389453328026,-0.0409264274169554,0.0934119855921536,-0.10548778440856,0.0805507097870315,0.0695193188249695,-0.0118687181290257,0.155936486948362,0.026052458302878,0.0509946629366369,0.0653328933243571,-0.0974837255276666,-0.0467150541660899
"9",0.0347696172278629,-0.0177613662051548,0.0134896744364747,-0.00975069579318524,-0.0269083920350537,-0.0656282178818644,-0.147754359635993,-0.137549226522974,0.0691064023275864,-0.00995244331605435,0.0748408402912689,-0.00481129775178659,0.026629548909308,0.0228697298075989,-0.0341145220190512,0.0788698051982626,-0.14331557324724,0.00911420415536583,0.0405765886803097,-0.123000452692556,-0.0337128217952101,-0.12713785961312,0.04984374093307,0.0115085480733993,0.024278096538086,0.0545367735866829,0.116669813945674,0.0354486491351731,-0.0110263670024986,0.0525267017255329,0.046118372401914,-0.0183093325749843,-0.134107214541563,0.00168989753074281,0.080885476650658,0.104404767761809,-0.0212191020442644,-0.0495415471562521,0.0101746476747512,-0.0938837883269385,-0.0151702463957324,0.144203717889914,-0.0774793568966706,-0.0079438560168532,-0.110898312639367,0.0386982694402445,0.0341544481426319,0.0790173965319114,0.0367585517337238,0.140878828708994,-0.00721685242232613,0.0740902029356551,0.0339459613807976,-0.137777189203988,-0.0517037277932867,0.0570719750614952,-0.11373403398027,0.0656507023296125,0.0238711423460929,0.0181034496402948,-0.00426442767370114,-0.0321534608178606,0.0175567487628732,-0.00499232460764724,0.0275458858103785,0.0296555310550853,-0.0703454682052623,0.0893045430347959,0.0183101511467572,-0.0262868068706311,-0.0236143098286717,-0.0093286729801464,0.0512501352964795,-0.0719387196398347,-0.0055838931946362,-0.0278133565157284,0.0253653073043187,0.0252236209516923,0.10066435636684,0.111360575729601,0.00351796995642767,-0.00326467840766149,-0.215490680163891,-0.012399235998493,0.0367172348162494,0.132546999498267,-0.137847517294683,-0.00100378675354988,0.0551858130240907,-0.0369543095281277,0.0399282253612965,-0.0998500986619296,-0.0383305109861061,0.0548198977786888,-0.0320114028913325,0.0104487124976044,-0.123784892256223,-0.0488701978190282,-0.0290777759045222,0.0155037255129209
"10",0.0135605376590305,0.00960835630328526,0.0134796591063101,-0.00256086719850806,0.00116349932897577,-0.0154898442343962,0.0772587086613622,0.00830851711705286,-0.00541182219880644,-0.101912609080452,0.0339030467545469,0.0872412242834897,0.112370241982818,0.0645412505781789,0.00242101673751906,0.0251861346822657,-0.0284009563305546,-0.0568888483962792,-0.039185305075372,0.0681541141598077,0.0868634155080768,-0.0381250154588744,-0.0179441488528757,-0.0590748770908094,-0.0412106993000624,-0.00242837532467151,-0.00264496941007205,-0.120896424414213,0.0219974656001114,-0.0337894525160015,-0.0514362393923085,0.0222370717319609,-0.159560443848915,0.0323725643753029,-0.0782048672173183,-0.0440064337390171,-0.0182635159012251,0.0915568195740969,-0.025488756937948,-0.0567040498594621,0.0596516105233802,-0.0115671369978006,-0.0482746740201723,0.0690883878644537,0.0907984489388571,0.0307020913011029,0.0774759208773903,-0.0942593709296839,0.050282465278731,0.0613662123364137,-0.047116800856416,-0.237964632788078,-0.146185422231072,0.0421606213041354,0.0686503415166281,0.104764711257385,0.115867081219605,0.000668792196003432,-0.0506518608835437,0.142975528055041,-0.040753318458914,-0.0295247414640475,-0.0107278450980604,-0.0238138463485061,0.0330888594056262,0.0884961406386299,0.0347461943263472,-0.0708617381660202,0.0120007635985886,-0.134038178904858,0.0659714233423771,0.00572927407354376,0.00598859720681719,-0.0415233964532618,0.0441484698962024,-0.144583756595468,0.0998835277179055,0.00671706329857653,0.173920212676241,-0.0198057303592291,-0.024340900592553,0.121881498189088,-0.034704223729256,0.190885142184647,0.0520108297352108,-0.0965509689616636,0.019182526087679,0.019356741754405,-0.118404495521987,0.0245860836709572,-0.0258224955316707,0.0196810517959814,-0.0170134970733884,0.0191029723672851,-0.0928253183492796,-0.0340627746730989,-0.128733320633907,0.0637533799510169,0.0169717343058599,0.0552469039567556
