"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10"
"1",-0.0185554777867925,-0.000129348518043341,0.00908441189079025,0.0233035359345751,0.00736474485121853,-0.00300726515349762,0.0118770645103446,-0.0695977770297885,0.0344997686243306,0.0217744077413453,0.0755434047896543,0.00967350573324018,-0.0122362334445046,-0.0148069822197352,0.0126862907935198
"2",0.0191040072776275,-0.00557551095086915,0.0203295965170778,-0.0118246867826751,-0.00188061066233853,0.0675649192624142,0.0127966666157025,0.0257619492466804,-0.0237286619232325,0.0195594541636588,-0.0174576743364387,-0.0455393192347461,-0.0753724991204008,-0.0234617669761085,0.0211316130566997
"3",0.00881082930490144,0.00245616372046478,0.00320675702394184,0.0182907517701468,0.00385199479581174,0.0286259269758333,-0.010383856264275,-0.0802696830472085,-0.044301069362235,0.0694888320391264,-0.0501813324354945,0.00746800901740753,-0.0846987317790735,-0.0244181657232104,-0.0454147095954383
"4",-0.00822747289660887,-0.00149843814398022,0.0291398344930327,-0.0140678407569491,0.0474211794124721,-0.069164321757551,0.0917685534005504,-0.0422943575794996,-0.0205617893526333,-0.0546787796179676,0.0491265102705073,0.0870487036424969,-0.0289390370921981,-0.0183907374948168,0.0282794926909339
"5",-0.00896965187321188,0.017338007452639,0.0133500976751127,0.0179318962170846,-0.00816782605538082,0.000827264219705571,-0.0511865237685703,0.0207406854946634,-0.0263593950650969,0.00714151420878853,0.0160016329428774,0.0200676525186006,-0.010281229237306,0.053905338474662,-0.0338121476752796
"6",-0.0158891850241595,-0.0111836276891421,0.0128065640448783,-0.0173922207145665,0.0106344036262614,-0.0483798222695219,-0.047957658366137,-0.027603275311702,-0.0396954220798737,0.0426062144441366,0.0597021033818472,0.0367245358615285,-0.0233498991410855,0.043686957773278,-0.0112644698158339
"7",0.0147764473407964,0.0493684787302402,0.000671510396231996,-0.00884229278882539,-0.00955792149633199,0.0289249391152046,0.00526388143934306,-0.0322060241919665,-0.026201148314717,-0.0619907052361301,-0.0548762317660021,0.0264639070264928,-0.0425353296300166,-0.0186500830253035,-0.0496434634088544
"8",-0.0125159616945152,0.00194169874865326,0.025501124672588,0.0273649532938784,0.0238387109102053,0.0389840634163979,-0.0192565446336582,-0.0224409380140326,-0.0201875104025717,0.0178199010787608,-0.0193809604509872,-0.0636733284192972,0.00250152552611305,-0.0203366844140527,0.0437629821309361
"9",0.0162516748839787,0.0354464874977044,-0.0400738035482192,0.00594976843310189,-0.0143374002855785,-0.0276219901995475,0.0246978364038947,0.089842299703566,0.00244492023734592,-0.0507195483942997,0.0539674531320165,-0.0217038152362037,0.0497420948932622,0.0659388274340396,-0.0199263232107509
"10",0.0682503858880517,0.000420718641018049,0.0268351463885593,0.00480369712749644,-0.0315796819607521,-0.0142596636545157,0.018517935565552,-0.034631752563404,0.0272308949067108,0.00621628505868891,-0.0194829811034153,0.0193264357691795,-0.0195507607045965,-0.039403820133506,-0.093271279163524
"11",-0.0165568343776925,-0.0541538373470087,0.00536792251910501,0.055885934147915,-0.0352009763577725,-0.0830649419287698,0.00150385306409604,-0.0743041076453178,0.0384750212991302,0.00899181067083117,-0.0588394085490005,-0.0948776992576506,-0.0522199771879854,-0.0621436873975282,0.0141960006053221
"12",0.036909831197257,-0.0348683395054067,0.0488256748319786,0.0422144920570074,-0.0085340795352778,-0.0259916357085612,-0.00757252792800039,-0.0452916284956567,0.0101249921062054,0.0886690370137665,-0.0770856165690772,-0.0479523897944282,-0.00271359024195593,0.0264584312519637,0.0330794115807581
"13",-0.0122920111276892,-0.0132581194143871,0.00384240240236527,0.0608967172742344,0.00503556902715138,0.0110716888460918,-0.0265926019289112,0.0627277937373924,0.0708778599662158,0.0497820286763715,0.0222519657287908,-0.0801941366293001,0.0317912768377816,0.0122763670049922,0.0728178322101888
"14",-0.0230350189552634,0.0172259274021053,0.0144800065896334,0.00045726581404371,0.00597434312056869,-0.0991638951751173,-0.03984946369462,-0.0123256629584535,0.0580592789334582,0.0507464983199834,0.0222712460297837,-0.00818111494967751,-0.0035005269434698,0.027380752633388,-0.00986671680029744
"15",0.0319456439149565,-0.031642805594171,-0.0325785595283264,0.0414411470566535,-0.0423644629529844,-0.00338110283319156,-0.0986870288177509,0.0259190423424816,0.0195640435067622,0.0238173074267137,0.0143230841981969,-0.04464868832447,-0.00392457169007591,-0.00873524133275892,-0.00640263067154204
"16",0.00833643148686642,-0.030255870242695,0.005311128231776,0.0315470247467168,-0.03351157739098,0.0120130101911524,-0.0583203557025469,-0.0183131880195871,0.0869839453466293,0.00349274253512219,-0.0266178679824262,-0.0719044564156848,-0.0192225142890678,-0.0235929167027087,-0.0535101777728527
"17",0.0534921546679362,0.015961536435562,-0.0329593053441609,-0.0452388445681198,0.00464366955607442,0.011405162472099,0.0072685699446121,-0.00243051152537952,-0.00941712051532288,-0.0709022385403269,0.0436557490430815,-0.0301595259956339,0.00889557928343646,-0.0885327111029391,0.0588147108902905
"18",-0.00744153001798529,-0.000285136992831513,0.0319961211805135,0.0425588451069691,0.00599149343311985,0.00517346136469559,0.00534236638931079,0.012037090936002,0.00688699899904433,0.00141232262207509,0.0179883474205918,-0.0389902213923453,0.0321299358587838,0.0566482820095643,-0.0288983295439841
"19",-0.00264782715092992,0.0437140338724425,-0.0189024798178358,-0.0307799693877271,-0.00803613237686342,0.0297932817147506,0.103993028803217,0.00143088872219062,-0.0423067623723676,-0.0115640107677012,-0.0300982043565116,0.0410146301939988,0.00927446936016446,-0.00976898271538671,-0.0304745102534997
"20",0.120061307417639,-0.000471724825715508,-0.000838077477818895,-0.0250535146211847,-0.0290313499091426,0.00374651242400243,-0.0149737336512842,0.0282885789774311,-0.000687151718543062,-0.0178715870013341,-0.032184040721642,-0.039800296332937,-0.0375011591707585,-0.0044525439248458,-0.00618945815063822
"21",0.00459806048274803,0.0326795039432837,-0.00890796668022648,0.014437927200405,-0.0238381839562763,-0.0321116241204137,-0.0720723269474531,-0.0105485287151944,-0.0731157822765947,0.00379330748324925,-0.0328500640774862,-0.027118176476909,0.0463227847276735,-0.0311805950039085,-0.0560327328168284
"22",-0.0169375657221325,-0.0253746575760347,0.000293196338283905,0.0350306315962231,0.00129046505692364,0.0513307224680907,0.0127513961077039,0.00858012808124091,-0.0173522045372736,0.0596808842870803,0.0222578605497572,-0.0047991544458937,0.0205276802413456,-0.0277729342610254,0.015115160765654
"23",0.0233096417243334,0.0180964100557117,-0.0146962038513803,-0.0321226296828582,-0.00696056426431723,0.0123166844536209,-0.00965753373176535,0.00907880741022562,-0.0222189248943776,-0.0536744753952362,-0.018044533749818,-0.012849603369084,0.035037194013093,0.0544154320102778,-0.0111068651820107
"24",0.010409026734871,0.0323220871533828,0.00704740717303685,-0.00992483019647752,0.0305154345000314,-0.0441708694137528,0.0275852022794859,-0.0326211407287882,0.00245146466043666,-0.0256814405488636,0.0486223382115925,0.0957271486408054,-0.0374846155691436,0.0136435230655169,0.00750677378562622
"25",-0.0175882159608575,0.00825569587975952,-0.0119538386169412,0.0107873181497345,-0.023870616878535,0.0206093695131671,-0.00420880333826558,0.00345249006382982,0.0702919375861864,-0.0106699625569298,-0.0288517034072187,-0.0199479331875886,-0.0448964527739768,0.00398608500942675,0.029077702398825
"26",-0.0227028855508803,-0.00328705037503478,0.0354239551146417,-0.00244818778540963,0.0158135672725671,-0.0271650488149856,0.0552616902955111,-0.0262837639730527,0.0432947246295322,0.0291688746648088,0.00196374442058271,0.0863714201106098,-0.00822337072229027,-0.0327841255001329,-0.000823222006561212
"27",-0.0249684738192099,-0.0177878303055289,0.0314711113505162,-0.000127828805719412,0.0327709688747045,-0.0792990452269064,0.0101529057089834,0.0613094787183006,0.00738870129075242,0.0799322751450696,0.0791418944776501,0.0319820619001106,0.073862280589915,-0.00799458883528299,-0.133016790993086
"28",0.0214142908351979,0.00211677813454561,0.0188564437690337,0.0026110080370712,0.0111673570928791,-0.0984645942278513,-0.00220435845206112,0.0451650552495687,0.0192749190963337,-0.0352971520719764,-0.000180111674114661,0.00131919680430198,0.0206024644920169,0.0863356818025255,0.00637534548010477
"29",-0.0197339519509227,-0.0577313154605007,0.00801500047468871,0.0302855409984666,-0.0122196030101899,0.00412930695210317,-0.0144699356330915,-0.00860995416126318,0.0212064217988991,0.0896659171104494,0.0940655488123436,-0.0923235841945643,0.0172080847716504,-0.05479481334286,0.00416541778979192
"30",-0.045817700833788,-0.0156269739619665,-0.0011407792850769,0.0166168821574674,0.00858817231738651,-0.0664434787075092,0.0326873636422355,-0.0382158489938566,0.0142444826532787,0.0186328323591898,0.0569122241857284,-0.00364414074910734,-0.0180788430656093,0.0223171339634285,0.0175099349547571
"31",0.0594688487116588,0.0516840855610176,0.00399869321746063,-0.00917242312212523,0.00234304676379134,0.050937175013828,0.0090968071485866,0.00834924483256353,-0.0184872915921305,-0.12811699740628,-0.046692685684146,0.0287549454095098,0.0531092752711473,0.0287497909923989,-0.0637822178895535
"32",-0.0105694863904406,-0.00248687144780652,0.00656069963283867,0.010180064766253,0.0067481447566237,0.0128132025520426,-0.0252109424930091,0.0814546750834179,-0.00615391978842257,-0.00835158651746347,-0.0177478736610451,-0.0542654362074919,0.034849635259022,-0.0104792539500445,0.0600540661480751
