"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20"
"1",-0.0239567064750358,-0.00457203421468742,-0.0110256415116761,0.0375995556299458,0.00827504905843393,-0.0275194647485106,-0.034052497328095,0.0254916738157773,0.0597634796936595,0.0100393704245085,0.0399615909588525,-0.0204161958080761,-0.0208816862276336,-0.0729635762572523,-0.0316583003697137,0.028129515263668,-0.0288217872913139,-0.038873034797286,0.0692956523237827,0.0220970354105599,-0.0222444708918621,-0.0864451779788521,-0.0737064913534418,-0.0569825973747704,0.0217102146013604
"2",-0.0314403291833516,0.00847835604640411,0.0259479419434077,0.0170944613297303,0.00527394258651964,-0.08937988923056,-0.0177066025325955,-0.0121626190347756,0.0728204035554392,-0.041683701549495,0.0612621167088151,-0.0457288847138932,-0.0292417663124744,-0.0488920384472978,0.0106109958582215,0.0973258311114306,0.0183443889231792,-0.000793257023278051,0.0129614401636143,0.000772456345650638,0.011733693092296,-0.0168057745857696,0.0176100275751769,0.0254077563156045,0.0351694226110474
"3",0.0790521806494919,0.0310756807537842,-0.0181215938210621,-0.0540154502010108,0.0125654973672979,0.0248691069673739,0.0453335544405868,0.0257198604813101,-0.0268482916411308,0.14138820665365,-0.0500228073435898,-0.0570316131586283,0.00637492100265995,-0.0600649354265555,-0.029021000663887,-0.0148364039925765,-0.0789992370358016,-0.0578864577892922,0.0205248096699491,-0.0241613738999071,-0.013156317869068,-0.00750348100289893,-0.0558945774470723,0.00415074993550772,-0.0310889650382512
"4",-0.00498433693564609,-0.00209048246006822,0.0328605549062507,0.0235564698569077,0.0185957720769196,-0.0552348081232907,0.034358416427555,-0.0572152155234265,-0.0115622144745791,0.0199837353024807,0.00542728014591264,-0.055932682608318,0.0593180908752873,-0.0291701517424981,0.0533828391275052,-0.0411851442682926,-0.0568241404296206,-0.00166090830312658,-0.0172545679708319,-0.0621345160388348,0.0190613528758816,0.0396221901950708,0.0850560683542148,-0.0256600507214248,0.00419970729637552
"5",0.0533820620595008,0.0376173390330846,0.000730910996526473,-0.0479369063618372,0.00983452922957525,0.00408226845971908,-0.0475177944633538,-0.0788746742401389,0.00521463753952582,0.0972951662459012,0.0192289051779044,-0.0369740772873363,0.00197178862369375,0.0764091963987896,0.0260948279622034,-0.0189685029959537,0.0469039436822972,0.0257157811484128,-0.0119276365874097,0.00961166811782459,0.0254897613273592,-0.000506021819290667,-0.0876339432418718,0.0431368056476372,0.0422193924653523
"6",0.00800104131617457,-0.000171665581707204,-0.0341236522987764,-0.00986412037487475,0.00370849738451656,0.0691578742495357,0.0358927702291838,0.0063289591565654,0.0124286370697659,0.0834575183757887,0.0187324518081897,-0.0114210949354088,-0.0193477757150127,0.029758058119521,0.0340573616379006,-0.0242518319629737,-0.0342596626778328,-0.0389795248251666,0.00918172033763268,-0.026678724287032,0.00189751210287028,0.0747202599114752,-0.0142984418046923,-0.0533235226457913,0.017556454284914
"7",0.0725447586536117,0.00635651446349355,0.00127555809619048,-0.000792971797789095,-0.0271198676991688,0.0368569194761141,0.00599245088424215,0.048958897659664,-0.0274995676643994,0.0804507093627201,0.084232045975223,-0.03036026534774,-0.0273653761258003,-0.0499351013658484,0.0172750435812681,-0.0205236292445686,0.0342520983450436,0.0495038488816129,0.00586798967571946,-0.0925210066670827,0.059417915779495,-0.049375006907434,0.116821648706694,-0.00196698279946705,-0.00462210840091406
"8",-0.0210829429469779,-0.0156384752715318,0.00924693574488666,0.030670177903162,0.0187035469558467,-0.0114281112456382,0.00699185474643889,0.00291455319979713,0.047818864895352,-0.0318498828712382,-0.0127224964912019,0.0259682684926431,-0.0718154716827505,-0.0178485127370013,-0.0372027117322312,-0.00111684650389243,-0.0160567001174826,0.0173773533258854,0.0193878193684433,-0.0233674477756035,-0.0105351703841729,-0.0700428929496582,0.0567950563277845,0.0542203261584936,0.0456077744955968
"9",-0.00321946996666805,-0.00773272358623288,0.0200022787479379,0.0185994256102449,-0.00532507688276311,-0.0356763053387266,-0.0304646464228939,-0.0390951634759329,-0.0129387978310697,-0.0290656544698442,0.00913304189236841,-0.0153330275068507,0.0081481010339845,-0.0205333373940629,0.0081394158019685,0.000656893939683545,0.0703674604433598,-0.00086731802069118,0.00262095407888392,0.00899845549494568,-0.0434865011189519,-0.0324087616801156,-0.0340225170614846,-0.0721804240909979,-0.00477981703466863
"10",-0.0311858348250468,0.0095668188964061,0.0304769232319547,0.00221363129595099,0.0263216568941235,-0.0106947548362718,-0.0253371842161928,-0.0383363445117854,0.0191722766791161,0.040120194687026,-0.00252883320749748,0.0494943095906882,0.026430841350329,-0.0617364829610587,0.00526069315507663,0.0582201024464583,-0.010253707088219,0.0669431139301632,-0.0487747840063587,0.0804990463861498,0.014775849241153,0.05473172781139,0.020709055441009,0.048800932452376,0.0128231538123281
"11",0.0157260818280259,-0.00552455936936531,0.0148733895234606,-0.019336506781778,0.028446935129992,-0.0209992045222912,0.00999095842699723,0.0444214228252303,-0.0977285824205972,-0.0106753595474962,-0.00898025691618842,0.00797507288861316,0.00439179085958946,-0.0287418897838056,0.0364889407125376,0.0495167631915559,0.00534918391362146,-0.0362505566103282,-0.00898886123639116,-0.00834762385851362,-0.0394180192469823,0.0182739403293556,0.0374946521058002,0.0266709734099945,-0.0591924019824319
"12",0.0969184228034185,-0.00143070663152939,-0.0315747793127627,0.00981900116755487,-0.0146182612098619,0.123790290039712,-0.0439536480406476,0.0217213885709767,0.00499135923301327,0.0588142099647536,-0.0203369306044132,0.0278828932443438,0.0292700987797111,0.136080882489327,-0.0494528726589825,0.00615560560306935,-0.00187315545822265,-0.027441942289817,0.0125089073024714,0.0260564770765997,-0.0465442555216969,-0.0260551812915023,-0.0703823118016251,-0.0359137326111079,0.0161350306134012
"13",0.115149078631263,0.0127316487050412,0.00830330129925633,-0.00152004333410219,-0.0194650166893812,0.0237823087513951,0.0011096441911451,0.0516190259249068,-0.00576567475222019,-0.0488372126843545,-0.0559534664935494,-0.0481181738635874,-0.0302844229848909,-0.0253613434157931,0.0135232761186858,0.0172763055444516,-0.00366305271191015,-0.0241462746370178,-0.0359358938499315,-0.0475419877696692,-0.0176098571592904,-0.0202922491815116,-0.0306476247981214,-0.0637506937627418,-0.00211033548511141
"14",-0.0111710899510786,-0.0437489430604386,0.0509241410872411,0.018601290240067,0.048321399068194,0.00323491105535011,0.00921319946107721,-0.0315882378257,0.0428477082541396,0.032257951849817,0.0527668508989011,-0.0555806821764785,0.0558263381914191,-0.00104965377851617,0.00967094124308701,0.0394472859917647,-0.0338057531862833,-0.0155605372702791,0.0283265057064486,-0.00951450013218247,0.0880552195367699,0.013431856287986,0.0415739570499558,-0.0317745977021782,-0.00190778313359106
"15",0.030844721249825,-0.00892706404397993,0.00906488984393399,-0.014312959040016,-0.0194362613227121,-0.0351651238546469,-0.0108175994419298,-0.03907980165801,0.0538831001369485,0.0284235948694504,-0.0401476880533159,-0.0229313893243174,0.00462710883385568,-0.00595974677479176,0.0342044127920432,-0.0246891576813736,0.0242846884501643,-0.0339892188697143,0.0427377251914637,-0.0633735237986369,0.0514369669858877,-0.0286669732104074,-0.0394454561243071,0.0548335588362944,0.0477607145216881
"16",0.020033392383094,-0.00833766822194276,-0.000711825866019516,0.00607250273513995,-0.00926259926301606,-0.021810178402004,0.0523935969914727,-0.00953178519161847,-0.0842916062412931,-0.144493483144884,-0.0621983090273838,-0.00679013264972608,0.0522402443342421,0.0309644932434598,0.067784953899366,-0.0187609127038988,0.0205198991170042,0.0445222463101664,0.014484000902897,-0.0152717000075919,0.00718868801548715,0.0422117973061547,-0.0649315367771828,-0.0470657222161258,0.0386837232669229
"17",-0.0235136245695027,0.00473647475383755,0.0360282579324764,-0.0262153316088742,0.0222016814410948,-0.0308724312038942,-0.0608931709807008,0.0652213846823285,0.0453450822935947,-0.00509696409723547,-0.00697373936088575,-0.0137357236593266,0.0561932175951888,-0.0801056476478875,-0.0311544164686951,0.0301646863644464,0.0560683100616017,0.0281860258776867,-0.0061531473691722,-0.0383453226586275,-0.018911603627356,0.0193648813513536,-0.0426679543317682,-0.00580825441413586,-0.0595468511332848
"18",0.025029878626055,0.0295928269201785,-0.00339546257801902,0.00407718764525603,0.00481308444148239,-0.0596490648980432,0.00292674536300443,-0.00853267253073941,-0.0225898094102976,-0.0703431719477908,0.0150497851023526,-0.00902950307282152,-0.0104773465229389,0.0150543216683214,0.0735649638062644,-0.00469463952544612,-0.0106545550368439,0.0513680837475625,0.00421974227527074,-0.0380794998149401,-0.00824403070903506,-0.0258450207124089,0.0160016628064837,-0.0340700577413918,-0.0582877823970935
"19",-0.0272099587664711,0.0283780749979069,0.0456434706632698,0.0163680163187402,0.0403466484543997,-0.0139858613933105,-0.00997673649790651,-0.0347292463605084,0.0536147232387741,-0.0247819302028199,0.0176821062776601,-0.0422413617435594,0.0574729717718502,-0.0327541354254239,-0.0285584902322614,-0.0137766831716711,0.0223321027148785,-0.0143849657563814,-0.0144970865439812,-0.0144890944254297,0.0430260100298654,0.018897959901544,0.030123290402853,0.00557533074090057,-0.00351958127981585
"20",0.0334528452045417,-0.0222905444922432,-0.0194613584459702,-0.0205285341982225,-0.0114837752554285,0.0256641724174205,-0.00917672070650336,-0.0328150673653266,0.0931172094145074,-0.00965815237808316,-0.00934831313397173,0.0762818887139926,-0.00685858836511388,-0.00711610544252997,-0.00324755766716759,-0.0250038082015828,-0.00113824644465934,0.0275794954174225,0.0870996392200776,-0.0560765316647698,-0.0503977290779606,0.0176105085390117,-0.0519840809839705,-0.0334276989174023,0.0691338947575002
"21",-0.0150101236083518,-0.000857493713749239,-0.0209025475105869,0.00599298749523302,-0.0101188440316587,0.00145776973314351,-0.00894753216981838,0.0483079526185138,0.062760615323389,-0.0376491861493427,0.0169071161140035,-0.0107521516744293,-0.0303459575879796,-0.0243017173103582,0.0515547087576489,0.0148449293469058,0.00298024003895644,-0.0336879808455958,0.0371923630850823,0.084302195422217,-0.00809276089568729,-0.0286531896177804,-0.00177848289690544,0.00685049900343901,-0.0113456343836679
"22",0.075893640953834,0.028002793475109,0.0294240492002494,0.00490323806446486,0.0289990616855549,0.00116234762998054,0.000868441802182238,-0.0346605495578157,0.0399081840708049,-0.0135425664961246,-0.0259511911408171,-0.0764073377649402,0.00164417273934167,0.0191529574223938,0.0478326156299034,-0.00779144483144293,0.124256575335641,-0.0595676088412094,-0.0492301314704194,-0.0577470603897346,-0.00465907449292866,0.00219202926746522,-0.0569320769836517,-0.0478161561711401,0.0620036340928275
"23",-0.0274368677659581,-0.00865124006558116,0.0408081782797417,-0.00434489972561681,0.00924548862902131,-0.0557385578210748,0.0333655794727508,-0.0149672075250991,0.0477778380973864,0.0142484749426655,-0.0430092026974383,-0.0470050575158788,0.003302272204928,-0.0864404883302107,0.124686232647647,0.014516895043933,0.0343671088667259,0.0116805544206908,-0.00702472581291025,0.00144336028206135,-0.0342928184184302,-0.0106803663982774,0.0507102379230891,-0.00828137754973833,0.0458263998146325
"24",-0.0123631787704357,-0.0106363733116608,-0.00239493672814249,0.0161477317552288,0.000413285976632029,0.0239360783468449,-0.0331495519983236,-0.0161255853137569,-0.00654440284561101,0.110780499879127,-0.0834370113265452,0.0275174668736863,0.0239045385054905,0.0486222931755669,0.0259703267269721,0.0219484472293927,0.0164444805146681,-0.0493343903284715,0.00788100998549138,0.00420453934635217,-0.0855746234040718,0.0345062629941733,-0.00325196638895581,-0.0274029627958807,-0.0654323741558563
