"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50","Y51","Y52","Y53","Y54","Y55","Y56","Y57","Y58","Y59","Y60","Y61","Y62","Y63","Y64","Y65","Y66","Y67","Y68","Y69","Y70"
"1",0.000231762174192211,-0.0109441160442862,-0.0430985465479366,0.0100201760221514,-0.0285270948656594,0.014268609473016,0.0145344898169992,0.0437603781126184,0.0121979177770302,0.0906044431866696,-0.0118818200629032,-0.0391949321338699,-0.00156674066717178,0.0411811129375959,-0.0054301022013079,0.01200824899437,0.0160815045619298,-0.0222265114556193,-0.104927181014316,-0.0519168556198199,-0.0627627382087273,-0.0171434959452592,-0.0332150733796928,-0.00890030316335111,-0.0326867970579673,-0.00811763152638744,-0.00234696729196082,0.0307807162770732,-0.0692765846199237,-0.0161312128006151,-0.0138568066537195,-0.0735003850583641,0.0321291817713956,-0.0037800035211399,-0.0632223769148537,0.0704189264092255,-0.00964592455556606,0.0305444147018921,0.0549826703405371,-0.0736964586465324,0.0550480302777742,-0.0920846455741197,0.0634327303122133,-0.0220569904527195,0.0806941426504282,-0.0389300828594349,0.0657182861718928,0.0192882853138979,0.0387786418925803,-0.0376233269343101,0.0615659995045425,-0.0202912968276913,-0.0386248470937713,-0.0665661074574058,-0.0796783628208501,0.0276315507901375,-0.12345733673106,0.0439006640274118,0.024141644114973,-0.0884152152710106,-0.0169005954464803,-0.00306529720748754,0.0906492732439615,-0.029795267489529,-0.0262526767719764,0.0782471976778972,0.105289509903776,0.104632925517553,-0.040224537845021,-0.132146587361123,-0.0152078254940777,-0.0597318422123957,-0.00248594194635732,-0.0418562251663513,-0.0220530398041835
"2",-0.00322729140667445,0.0139722179157318,0.0226109122916391,0.0315371988004464,0.000841812499942615,0.033637071075661,-0.00616314119999319,0.0226518446876658,-0.0150174725518795,0.0472349583838943,0.0788888205214663,-0.0204731259689849,0.0015269486326406,-0.0483279467505059,0.0517580473927796,-0.0404672407435167,0.0585910785676674,0.0116850340402074,0.000834483852193924,0.0241893733738885,-0.0601906487824213,0.0258316221043674,0.0468492760658501,0.139007664155034,-0.012803709832718,-0.00966604692954914,0.044801789662554,-0.0141547819626447,-0.0940514200628858,-0.0132036050082372,-0.0629503018038797,0.0352169557314342,0.00217174179962219,0.0339683268070921,-0.0371786807787882,-0.0346050767704515,-0.0761567908779286,-0.0449059927270966,-0.0412250207224922,-0.0221601054621889,-0.0146224148106726,0.0536384366609541,-0.060994239156169,-0.00220321402328514,-0.00892081602331387,0.0386916697642175,0.0746631286813032,-0.0579478775022109,0.0974434918010771,0.00582192320632113,0.0522431141997753,0.00390094238469654,-0.0147331803389484,0.028094260096129,-0.0477311344411388,0.0621948704177351,-0.00221428372753204,-0.127378892611758,0.00918269593647252,0.0184420858961422,-0.127433200771126,0.0714011256019534,-0.011029328523511,0.0231264739624724,0.0570550251034493,0.0145927988459864,-0.0706509528553103,-0.0368856109790937,-0.047683844276164,0.0163112412206443,0.0113604092800993,-0.0466406966842521,-0.0409987138027813,0.0203761320379892,-0.0147897232897505
"3",-0.0590214003635123,-0.050347735353088,0.0217789567986868,0.0585668118694839,-0.0114499293253908,0.047792645911921,0.0705599047201681,0.0232332029684455,-0.015982885768779,-0.00776262640334801,0.0550523173260824,-0.0436195264776405,0.132693551050516,-0.0933882420046671,0.0873610833823757,-0.0176030849237986,0.0794517882673532,0.0712348922821892,0.0612157151695081,-0.0250613650080869,-0.061130564562541,-0.0153574625204303,0.000640161212377234,0.0432110065948962,0.103088445213371,-0.0402088239508783,0.0387762576690309,0.103074553465169,-0.199125819212763,0.0768750252149212,0.0151895376541009,0.0743445366581403,0.0122998396019227,0.115315808985034,-0.0223583401808875,0.0577162904485936,-0.0928014685790973,0.0563959810962275,-0.0183614741818771,-0.0216195456718145,-0.00918523671833054,-0.0783687251102037,0.0412150429428392,0.0270599745760505,-0.0914145218108387,-0.191875338344656,0.030665932398151,0.0162481881536613,0.00968804183436493,0.00787589512215551,0.0940597507810912,0.025793176002716,0.0183917246981126,0.0309356982713987,-0.108779490888353,0.00306804544880849,-0.0878412354445991,-0.0771457851170938,0.0119055958522161,0.097648998740318,-0.0820702244505958,0.0622920020237233,0.0517852990660114,0.0322938656050858,-0.050878497597057,-0.0218353429079112,0.075825696662324,-0.0151813710528949,0.0447136130497465,0.0632289392231866,0.0238311743340487,-0.0485215713568661,0.0395494967686292,-0.0415389440330413,0.0276177055038632
"4",-0.0625582721135397,0.00277611593213827,0.0308991365703551,0.0205664579427131,-0.00147863618849187,-0.0118279394888954,0.0129483921485182,-0.0355003642405363,0.0194865711000488,-0.00271068152446918,0.0715357012568242,-0.00456529787034205,-0.036278897138771,0.0287282943689117,0.0528145892895959,0.00524618463337361,0.00241701231221769,0.0308086683544385,0.0263711556120557,-0.0344893124233263,0.086812213610717,-0.037506333102252,-0.0143480133881517,0.084254119357457,0.0165185595791782,0.00137229670638384,0.107138155535082,0.00152812380576521,-0.00112618590800715,0.002352324505271,0.0507859090587149,0.0492452987809966,-0.00680739183376447,0.0729151240350536,-0.00828303276493189,-0.0364696654991884,-0.0414288512389063,0.0467886198668297,-0.00515460883364087,0.00880010142592679,-0.016020574693053,0.0696618949843557,-0.0593581538549237,0.0648321180554922,-0.0374347493967599,-0.0416639537554356,0.050991374494003,-0.104419166907409,0.0713697177286734,0.0127187897923133,-0.0203226380366755,-0.0346958038670662,0.0424510465016348,-0.00697333488088972,-0.000366826127315501,-0.0146142242788749,-0.0294190521246697,-0.000599675728312786,0.0165527018546733,0.0734327975222984,-0.0489113804501302,0.00282486913111121,-0.0269656585874093,0.00561908605042614,0.0329455880399589,-0.0383659377598785,0.062109331875305,0.0336485807977144,0.0719882762693897,0.0138310881552014,-0.0245750092112144,0.00542592604432444,-0.0297870958530479,-0.032428389785654,-0.00975501028976942
"5",0.00935604337089022,-0.00887012353578291,-0.00549604871866799,0.0244159521801021,0.00321349241302223,0.0500527282420656,0.044790475082564,-0.00581475613890144,0.0280738063279472,-0.0287097234801904,0.0434476897525619,-0.122188830672824,-0.00192641266821079,-0.0439084582777572,0.0167946531235582,0.0381775372924312,0.0248746661919357,0.0551709051687532,-0.0652419373335354,-0.0153150435277519,0.00629892065372084,0.0226646121355202,0.0601190850576797,-0.00768926160203116,-0.0322771636957784,0.112269424495798,0.0397680165977116,0.0592041367331072,-0.0419705099509171,-0.0375263482792934,-0.0621973336837018,-0.0659239125224756,0.0790148853436379,0.0239109306357882,-0.0268683276425239,0.0507695553379983,-0.0122690347499382,0.0312372053791801,0.0234589481580957,-0.00617162043737068,0.0177296661401224,0.0209588901286251,0.0203499765459639,-0.0263883850371816,0.0271275760397778,-0.0418424282655399,0.0308330191131364,-0.00978245773574892,0.0465817993073809,-0.0207795294553687,0.00318850942863427,-0.0141956260890778,0.0108132617394701,0.0660960933921826,-0.0147964641258807,-0.113977792197436,0.0855695966459385,-0.0511348094064228,0.00810050722123442,0.00258780988549943,-0.00672924165043068,-0.0325144284656732,0.0432626633598538,-0.0100795338099311,-0.0335808242457407,-0.00173298864506784,0.0162194811870159,-0.052237033985399,0.00258114435902402,0.0451179526223953,0.0365563506420023,-0.0810213151713527,0.01098433262999,-0.0553821333170992,-0.0212527814621653
"6",0.045721433905922,0.0233008183588377,-0.00750844853458369,-0.0130373005735533,0.0114653453652302,-0.033905167418049,-0.0387852207893609,-0.0540174744612423,-0.00867622680392929,-0.00211736210191051,-0.0494080984760914,0.0154458660479077,-0.0106137139682012,-0.0061572782609591,-0.0223614231538323,0.040003865250095,-0.0699038113333159,-0.0115741343862828,-0.026177422618919,0.015623739166895,-0.0510644344791129,-0.00576247349561362,-0.050092599900227,0.0376343082285476,8.42480694251378e-05,-0.0025383359391463,-0.010026833648432,-0.053258619038326,0.0170862082442203,0.112205197028303,-0.0428970300472182,-0.0133902278219554,-0.0370638007745019,-0.0055458001560756,-0.0157358407222973,-0.0272941453656826,0.0408268155515422,-0.0666333958748519,-0.00325578019901366,-0.0283085884276722,0.0761577929041878,-0.0233498950656467,-0.0459337204121711,0.0347223799124802,0.0511717614593678,-0.015091581550211,0.00924587605931363,-0.00215560759002004,-0.00523532026228599,-0.0632607711915993,0.00814761325109337,0.00658226402539109,0.0148315968138088,-0.0392593799552651,0.060194401324638,0.00210213345790049,0.0182142544652657,-0.00649452450830767,0.0217299410770581,-0.048860171665282,0.0139637379894888,0.0259816816142301,-0.00138435578093061,-0.0133153966279469,-0.0150369116227672,0.0733397203520663,0.00507527750233318,-0.0488796965812029,0.00844579404033255,0.0329756935215995,0.0167789751852672,0.0724106503601583,0.0331343088788083,-0.0441657135772521,-0.0385154069508842
"7",0.0505352840272806,-0.0179761022705691,0.0127766739803785,-0.0224342556090698,0.0265895818706673,0.0567739893016246,0.0254302131200372,0.0252073422368592,-0.0218940574643697,-0.0756428037921996,-0.0482401194168882,-0.0375224287703461,-0.0462744349121932,-0.00261588076924046,0.0397294249554813,0.04355727159126,-0.0501720927770164,-0.0455557076091356,-0.0358914141787761,-0.0616305538792139,0.0551592363096249,-0.00339195182879104,0.0778924649780743,0.0223510766809579,-0.0108033121709093,-0.0376025010779294,0.0438708409916762,0.00457760013928523,0.0313416526882086,0.00733753765803966,-0.0138229787238506,-0.0177142939885311,0.0270569199530343,0.0135404322876799,0.0307775531611129,0.0184344331921953,0.0372965595165943,-0.0616442647809665,0.020134966900215,-0.0209072063359924,0.000840153898117132,-0.0207278339563827,-0.000686388136163242,0.0740134804931681,-0.0808943764064025,0.0166559541004117,-0.0596309328732187,0.035540325752593,0.0164927265219879,-0.0167452419313534,-0.0784130589360988,0.00669226900165029,0.00166317669065988,0.0216586863142272,-0.0553365863568549,-0.00228055548486987,-0.0175088743551141,0.0139299569037621,0.0709406408317233,0.0443790252130289,-0.0224448335698641,0.0881806237012483,0.00111604469480103,0.00835804890294991,0.0217042467256677,0.00338901156060261,0.0884410979513886,0.0174850096614762,0.0532735583355086,-0.056108410315661,0.0197633952022351,0.0525274956699195,0.0345350647335566,0.000271665072945348,0.00103831805472565
"8",-0.0181007520633527,0.0430724732333942,0.0119038987974416,0.0164949264974046,-0.0110394118311562,-0.0581706965891056,0.0269203120717847,-0.0492790386242564,-0.0639917761151082,-0.0385091501750431,0.0305452052099723,0.00347455030092425,-0.0782044644701722,-0.0809850752791716,-0.0524053838813664,-0.044595666878807,0.0448345948196446,0.0221383931093542,0.0636457334154553,0.0540526453015836,-0.0333368714518584,0.00794487857827002,0.0218996839246912,0.000618875484093472,0.0460359595324948,-0.00761520808855008,0.0559382900141821,-0.0357146298796543,0.00436394856526202,-0.0333042490036235,-0.0698439777158372,0.0480965445014434,-0.00453086136384918,0.058773790442465,-0.0694821032024846,0.0516548333334921,-0.0463897524163831,0.0230613298099321,0.0355717762565654,-0.0486120737708758,-0.0626389096585415,0.0174179955117024,-0.00991732777131392,0.0479565237841697,-0.0631144450350091,0.0977857615579248,0.0139489463655359,-0.0417634727847526,-0.0546050884067834,-0.0282455011175323,0.0401984240133453,-0.0438766270969549,-0.0206383946975,-0.0950359315191805,0.0422288166396765,-0.0481433931638361,0.023713393799587,-0.00147442107432237,-0.0856830268091841,-0.0357313704544605,0.0266441426734516,0.00072069081766463,0.00278926729067005,0.0199361027928688,0.00805019660459886,-0.057340858162515,0.0409060024200689,0.0017168590043582,0.0478440783470187,0.0633485730793172,0.00675493023938795,-0.0483759821659161,-0.024193745587877,-0.0119746144230705,0.0411998194175903
"9",-0.0342116617056459,-0.0471276129378364,0.0304497674366335,0.0193829747110151,0.0298497923456219,0.0494499657373865,0.0161175084209417,-0.00596163129002975,-0.107635051755208,-0.0869655304448096,0.0893944028424836,-0.0188685683884292,0.0145258206853515,0.0442323289117448,0.038683914969032,0.0195350597518349,0.00900389791691723,0.0182353176587215,0.00114876264176105,0.00461784124762969,-0.0667945852317598,-0.00750730788231873,0.0441394595989073,0.0783150174191407,0.0697364832089236,-0.0221888143836297,0.00453827299673879,-0.00950255766130856,-0.111583236919647,-0.0162903579540027,0.0632521071210068,0.0516137714372124,0.0685913224261714,0.0553253293038913,0.0007228196900142,0.108844611683207,0.0610441872587203,-0.0218767879935259,-0.0350748540545362,0.0262348454680542,-0.0779938731094121,-0.026235078148963,-0.109962966499574,0.0624848763463035,0.00798999005426078,-0.0246322321216528,0.0388842310842196,-0.0209923670718255,-0.0471335991165551,0.00764245844031925,-0.0352085813623975,0.0647428550316193,0.0205185433954327,0.0785986199728566,-0.000821820989760128,-0.0326059628358691,-0.0126131718533195,-0.0580516820081245,0.0871461728912561,0.0794116099889174,-0.0260465592167049,-0.0211132109308442,-0.0112354368412613,0.0103680771950237,0.0581443820055716,0.0101878634879257,0.0242574193878374,-0.0309670442406316,0.0182902731992807,0.0811028400614897,-0.0143256434969954,0.0332338630783815,0.00376079704196071,0.0297111856623458,0.0143813821009638
"10",0.0111358839920086,0.0165243191375752,-0.0108927913054126,-0.00923973694295727,0.0101409152476114,-0.00724589178761455,0.0406262804177981,-0.00474617486887718,-0.0458827744905212,0.0216529685450007,-0.0386921224460252,0.0275999112440989,-0.0157251809549457,-0.0178911690347093,0.00241608440011032,-0.0689261964680883,-0.0202975696326083,0.0162758064191388,0.100060713730917,0.0055739535176103,0.0276552204862894,0.0495559047039851,-0.0822789339693486,-0.0175542909753049,-0.0268743060727534,-0.0267758191203981,-0.0140419915607482,-0.0416499592749741,0.0224852616323321,-0.0520313907435827,0.0204739187307292,-0.0244882367703483,-0.0239206506678779,0.0185553393709671,0.0640214885412164,-0.0717477307633924,0.00445089193810881,0.0101315971421444,0.0314715747770232,0.0633482501144789,0.0750582387201748,0.0560754808397782,-0.0635507839768859,-0.0238181719924532,0.00846358911554768,-0.0370693174532051,0.018637688971014,0.0581674684212827,0.0838091355301209,0.105205532824297,-0.0520112725351069,-0.0646630222950695,-0.00457127970010254,0.00359264116691589,0.0106382764169975,-0.00144386983738465,0.0111972265685479,0.0635083837380743,-0.0174248350877011,-0.0483785031240441,0.0200095955366723,0.0262599923389441,0.0286763157811256,0.0108294713853184,-0.0254777301700054,-0.027335669336708,-0.0298280569031283,-0.0521686547773865,-0.0369801754661811,0.0541627365263659,-0.0126854461500013,-0.0286072916581478,0.000110287216626877,0.0502614480041433,-0.0233972934448634
