"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50","Y51","Y52","Y53","Y54","Y55","Y56","Y57","Y58","Y59","Y60"
"1",-0.00447194257303888,-0.025274819221728,0.0171389387896357,0.0110863257030868,-0.0229104774208327,0.119466513183852,-0.0433359619794219,0.029980813094273,0.0583550211979141,-0.0361453771133917,0.0616360491885812,0.0823633990066313,-0.0208777928278618,-0.0237039347940796,0.0133815002067757,0.00795757938959245,-0.0225592271478583,0.0571972339248383,0.028070171935357,-0.0221372152137109,-0.0195826080352753,-0.000583346083791458,-0.0439333973940391,-0.0171764649571258,-0.0187714896649963,-0.100656844336083,-0.0119388497714563,0.0120272663231726,0.0532931593811873,0.0496086895975906,0.0998543119374969,-0.0228161097796419,-0.0184151689951454,-0.000717675268494889,0.0386241987748988,0.0230469155519262,0.0705236053530694,-0.0380817113419868,0.0834458824818679,0.0126928461911966,0.0879039455643804,0.0825384024678806,-0.0640421209292149,-0.0310997004537599,-0.0138423874353918,-0.0549299941326837,0.0068856296696265,-0.0459603565953981,-0.027584745977954,0.0434429197135032,-0.0557841389912705,-0.0339843051285816,-0.0422870887500525,-0.0730837425548848,-0.00907455938284059,-0.00606253485774237,-0.0492607745426367,-0.0118750268056681,0.00616304372863521,-0.0102187879131762,0.023547035666323,0.0401784396781072,0.00194750379396704,0.039682188193797,0.055783132165267
"2",-0.0589977405984776,0.00302739549162277,0.012877992564772,0.0246007067086665,0.0032642242198688,-0.00629380124114433,0.0605200878443773,-0.0222997947258765,-0.0910183254584053,0.0207210513596051,-0.0824754513947457,0.0430633301513707,-0.00943030521499828,0.0150747462331775,0.0430001271350684,-0.0718689032798783,0.00592776517284931,-0.0515378042586579,0.0194939491364255,0.0174756643781096,0.0315215461179304,0.0267531214067425,0.00341168132382968,0.0637143546442982,-0.0299844419928662,-0.00991209380902281,0.0853961245765172,0.0552185102028932,0.15086296103723,-0.0451678254268264,-0.0394335070738288,-0.0562998947508086,-0.0290481391568412,-0.0503302180718041,-0.0268612621179477,-0.000237055098494534,0.0448584585131165,0.0274352821516109,0.0356951607701014,-0.0495516044098283,0.0291797782028221,-0.00454438011982853,0.0248000530913203,0.010642463402524,0.0169973795600462,-0.0116122551297025,0.0576890328906992,-0.0238037679164401,0.023004002835495,-0.0105736607214511,-0.017527275224973,0.0328596309584237,0.0427243916352267,-0.0548983914083283,-0.032939605677678,-0.0188199213031481,-0.0363891202750659,-0.0303092908941894,0.0446865103029256,-0.041971521155737,-0.0403966216826673,-0.0227583652566852,0.0485313898529344,0.0819455918750413,-0.0341756935298098
"3",0.000259285766027442,-0.0329670896618347,0.00793225989917935,0.035567440500445,0.00216775967128087,0.0328719617185703,-0.00768360803823076,0.00803582729442658,-0.050809334432571,0.0230615447108982,0.0256904129816919,0.0173202517686947,0.0940362883477015,-0.0441715605924056,-0.0165067695885688,-0.011815648945428,0.0804099108507857,-0.0406856453583288,-0.0109456035580656,-0.0528315552994446,0.0374456528264968,-0.0152408511044268,-0.0360208293865247,-0.0213080139757638,0.0387407875574351,-0.0856148372025392,0.0751803278432893,-0.00834190410271986,0.102387179699128,-0.0211166711303436,-0.0247691081943927,-0.0192972822943141,0.0337160710316631,0.027231361955763,-0.00420341363564634,-0.0226247423986695,-0.0708797671841915,-0.0349593010016767,-0.0351372329961591,0.0784359488336195,0.0284745140821077,0.00968006875824878,0.0642521881930145,0.00550107963275978,0.0229601392662485,0.0305990338251245,-0.0299381923979494,0.0537408152812412,0.0242642437079897,0.0134212126727607,-0.0205283997358365,-0.0401938910997545,-0.0375641134845452,-0.04891967456673,-0.0350968253840627,0.0147954512322242,-0.0839303580078953,-0.016502395375199,0.00666050173282101,-0.0175452667421377,-0.00406938035669678,0.157480125989414,-0.0362465969926151,0.0839460579015623,0.0878979528851956
"4",0.00649461855958567,0.0168086882314822,0.00933807559663157,0.0209365688135516,0.0112727411333651,0.0276998623734715,0.00890406625286272,-0.0213898351632994,0.0881748939762265,-0.0560555953003713,-0.012026863288445,0.0302113961179312,-0.0447737169297358,0.0409032105710669,-0.066556139453815,0.031963748949299,0.0926465229265956,-0.0260530879109911,-0.0339930251331663,0.0140448805258996,0.0395199471554722,-0.0589585890533444,0.0185763834983851,0.030762349618963,-0.031546854906929,0.017567769392117,-0.00325011443439412,0.0207232559473613,0.0631912576084382,0.0164960769103657,0.00646058796749988,-0.0438881284450141,0.0288022167820584,0.0293808176309959,0.072378200909404,-0.0418686749475435,0.00384379879155983,-0.0138959398319983,-0.00915277756975441,0.0220090950288282,-0.0333399883864386,0.059269491114912,-0.0649472714421266,-0.0328778762098016,0.0308778424946691,-0.025574690859983,-0.0171902710789463,0.00313402852283667,0.0131614488390398,0.030053375829808,-0.0259308114557791,0.00411089747415379,0.0184767869233437,0.1018653790852,0.0634109390753424,-0.00110153040964723,-0.0521715342507959,0.0181309290077737,0.0315501766828768,-0.0178591395511192,-0.0367565869059515,0.0098041215981978,0.0304472143996186,-0.00819633078165361,-0.0171092402973119
"5",-0.00427532516066358,-0.024135795515724,0.00780909285144329,-0.0168867455195841,0.0193088571033131,-0.0153268643906041,0.0310416144537568,0.00710282960498114,0.00110668924652542,0.0275282654860866,0.0120726173434349,0.0610862612954703,-0.0347620445384841,-0.0644271740036059,0.0318027896092389,-0.0495649072929659,0.0206088643296415,-0.00452986947060402,0.0297523823658568,-0.0171818498938575,0.0322570344156626,-0.0233792090661589,0.0259179349768747,-0.0229384732198276,0.0055119747011043,0.0011362645505233,0.0189777500313461,-0.00546579144498393,0.0708798310686776,0.0392192261135127,0.0705153451110293,-0.0219977758357654,-0.00196794298636414,-0.0393735901564968,-0.0387082671583019,0.038688178256861,0.0161154795580579,0.0141675307245966,-0.0413187759286729,0.0386519597193909,-0.0227781508341586,-0.0560324276267647,-0.00407912441020822,0.0295435524087981,-0.0136636096668887,-0.0390037292554439,0.00178845716131171,-0.0764287196788403,0.0180979099359942,-0.0522851909719418,0.0545266127091801,-0.112496605938266,-0.00604123505643483,-0.00834834534499475,-0.0519550615143847,0.00268293735946594,-0.0583181638792602,-0.0377432488312977,-0.0443181872740635,0.0317154664185013,-0.00561929522613802,-0.00955121992871776,0.0142116061425274,0.0228178657090292,-0.0316627920604779
"6",-0.00823322782711869,-0.0044463641073267,-0.00694428522290071,0.027538947043721,0.00511974954311447,-0.0285323608426169,-0.088506934022056,0.0450523850685471,0.00717758997368218,-0.00921121677242095,0.0234047972439941,-0.0237692734198562,0.0818766879620601,-0.0576489137622735,-0.0298812821325161,0.117155972043456,0.00672117684163888,0.0178409121348648,0.0371170390333345,0.00102805054507081,0.0168424942275011,0.034813785007349,0.014498083695395,0.0774528037034493,-0.0501388981612337,-0.0172353363167667,-0.0119648260754103,0.0163286006664287,0.0618189934512434,-0.0407963301440511,0.0745597546987726,0.00204407749694972,-0.0372766520959689,-0.0624147336570319,-0.0249053461568341,-0.0168904229698926,-0.0665783501530053,-0.0046122377678391,-0.0213079311658004,-0.00106376341605968,0.0690611883608156,0.0434283221133592,-0.0513036672467621,-0.0258382785838654,-0.0202001527660941,-0.0404685251171986,-0.0313934531796455,-0.0364280518257319,-0.046370652409078,0.0195259473595048,-0.0482578049579302,-0.00214182492857619,0.0228246131820901,-0.0545897605849769,-0.0761930294201335,0.0754468811927539,-0.0658461055781343,-0.0345687535649533,0.0653635672107391,0.0231035662596151,0.034325689622591,0.0515717075107516,0.0184091182584297,0.0173183929574544,0.087191101593492
"7",0.0502992593463446,0.0268621762272724,-0.000910474116921878,-0.0143308251840092,-0.000917461903428035,-0.0346455900320202,0.0239681545852384,-0.07014410689694,-0.0229338651078638,0.01629503602674,0.0413053186148764,-0.0076788697552623,0.00729067985731687,-0.050692627847322,0.0928297539283235,-0.0184449225036193,0.0370697879998047,0.078749862582905,-0.0256748197811407,0.028635922856415,-0.125220980371437,-0.0756772322073217,-0.0181400631481305,0.0292659634443299,0.0422201911604295,0.00130729938310755,0.0699221752128151,0.0198325964190739,-0.0562767532376197,0.0104620835426149,-0.010389028179657,-0.0475807710083554,0.0121791444826071,0.0288467519767669,-0.0294636122907974,-0.0463877597490069,0.00303755476510494,-0.0462914178706998,-7.15686420766047e-05,-0.0648591718441542,-0.0400842374226554,-0.0482484512772775,0.0389526237878229,0.0991625020792521,0.04667836357888,-0.0647554734716946,-0.0477112600698073,-0.00523943484025802,0.025120178023429,0.0346060408889655,-0.000648891176071189,0.00956702619287784,-0.00519743389395285,-0.0693445414469883,-0.0309693678862671,-0.0351941043544037,0.07972809472777,0.0736130315883702,-0.00308967959825027,-0.0486168368202006,-0.0228024073387228,0.0551071455244745,-0.0182107531809116,-0.0126235775701288,-0.0256055486536585
"8",0.0973447313053284,-0.0426807695811316,0.0405719927926216,0.0335934264883064,-0.018245406321513,-0.038219946536445,-0.0162787023127069,-0.0010425769822154,0.00299726962641221,0.0151153593674354,0.0345001524832289,0.00970751015706301,-0.0155352151985105,0.0348179006891672,-0.00122134610695804,-0.0894266232500876,0.0872369315835186,-0.00540470518988575,0.00660456471302232,-0.0658290880319789,0.0788816988976402,-0.00557836553007693,-0.0863452191574977,0.0209546963565744,0.0591454615637351,-0.0685102431506917,0.0896158317490391,-0.0203634246419994,0.0269038627286458,0.0248007881763091,-0.0325779107984895,0.0780108722416105,0.0496686862501056,-0.0318869324421534,0.0154604728721194,0.00179671513357226,0.000912665524611455,-0.0131806866603476,0.042552808448288,0.0244362002298601,-0.00747319997007068,-0.0207797936929384,-0.0448394702224447,-0.0463937066316659,-0.0427342137303545,0.0146938101507784,-0.0539325953918025,0.0120634462818702,-0.00321152546892268,0.0661893122586893,-0.0411354348160924,0.0144318965096951,-0.0705730150075958,0.00648628072722431,-0.0261493517136657,-0.00326146785824506,0.0668147639539542,0.00294365144573845,0.0337324937838832,0.0422157154941953,0.0270516874750333,0.0834052601448337,0.0118553263708726,0.00289621869018113,-0.017840897325026
"9",0.0676685709162016,0.0159314296377196,-0.0413598206111558,0.0120697580141268,-0.00503263712737094,0.0146829502643868,-0.005847674480775,0.0833205221846264,-0.0107452639303274,-0.0250867517241673,0.00982369732296342,-0.0119822800840158,-0.0381805092533197,0.0127561468334409,-0.1360576860212,0.0550910464056976,0.0280115370235658,-0.0465132313100526,0.00141638793527763,-0.0403796435324213,-0.0378024319022214,0.0222942503477196,-0.0868362702434055,0.0497945362831643,0.0604600357770013,-0.0165933077429187,0.00839556709212889,-0.0732240603847119,-0.00177797415699554,-0.0603157315019595,0.0692608429108814,-0.0708353077144564,-0.0580742842774733,-0.0157690200343788,-0.0346521463954143,-0.00955370237084814,-0.0317506042102449,0.0392977794528522,-0.0299314604027472,-0.0671983852308701,-0.0270886377695373,0.0818530823638844,0.127396374620218,0.00276754437267056,0.0271019393082423,0.00356661958593954,0.0229201525004693,0.0340566169310493,-0.0107850262765311,0.103741005532758,0.0468616792254394,0.064987477539683,0.0107698470953747,0.0641773456497844,0.0387857043000298,-0.0809135719217823,0.0380528254479721,-0.00660104974752504,0.0621347086360464,-0.0185452555732463,0.0108752505761355,-0.0240671210640586,-0.0156505140384242,0.0429098012117681,0.0166558530415592
"10",0.0344498007272216,-0.0166983843805325,-0.0497643786349753,-0.0161363024657455,-0.0310505323658428,0.0393305996060584,-0.0254515628426762,-0.0721967904635865,0.0209403606861301,-0.00685859026297543,-0.00144184871291379,0.00144986123747633,-0.0291025958868776,-0.0422253000215596,0.0105634669103526,0.000595886473881735,0.00356136209280208,-0.0111896554818944,0.00220666816650496,0.0697987859421978,-0.124791336314681,-0.0848827966229942,-0.00667850668986336,0.0182297723473913,-0.00198210113317129,-0.124354095068441,-0.0388283075695948,-0.0359280602660531,-0.0702709772979111,0.035236375402533,-0.0343380012132675,-0.052863718936274,0.0107364085642118,-0.0385831671858785,-0.0183282835577565,0.0177745494805935,-0.102689261684876,-0.00149920866621969,0.0576258007720239,0.0379346424109699,-0.00894276618789416,0.0293360008955358,0.0791939577738489,-0.0548136743052244,0.0877592427611869,-0.0968596773803452,-0.0463108992742658,0.00240581300327294,0.0201890703175479,0.0410744249745887,-0.00255898109482777,-0.014733809378798,-0.0777830753008284,-0.016431931141775,0.0224856252974463,-0.0378873808673834,-0.00360666062244228,-0.0689371985552311,0.0174688835899722,-0.0501997602127343,0.152334940503867,0.0312892943474589,-0.0590763552523635,0.0497696339387703,0.00639220990400219
