"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50"
"1",0.0247021349607294,-0.00536177126638284,0.0319471628716335,-0.0357459601012707,0.0150594517934928,-0.00931935877576074,0.14308725353269,0.0154097637401487,-0.0703557973604489,-0.0362466131919972,0.0394558326927583,-0.0414997490421233,-0.0525606619781559,0.00933425360652097,0.0791229517335584,-0.0139043809829446,0.0167566275800575,-0.00695222428852931,-0.0418060853926188,0.00292075462783346,-0.0636792524910627,-0.0371518224430456,-0.0541644468918513,-0.0274647093154039,-0.0814425405605305,0.0113331910625651,-0.0856823135580287,-0.0686141770965933,-0.0589244188734435,0.082218967202847,0.00715551002722991,0.0326265347290487,0.00409988500097657,-0.00782248952523933,0.025072032217909,-0.0246356039399749,-0.00785859630625986,-0.00428560648658712,-0.00762792431839051,-0.0716145160352026,0.0523079308402597,-0.070497650430199,0.118831738297865,0.0267612772934662,-0.0834638105157917,0.0329743510296152,0.0255069462069546,-0.00797727347462308,0.0486294951371806,0.0181656061177706,0.0219558924717519,-0.0252198482356331,-0.0325201327771713,-0.029415980704229,-0.00881160545045465
"2",0.0708766453029391,0.0519512836804223,-0.0485927529204693,-0.0303209928844948,-0.0375222852910957,-0.156849604980638,-0.0293908669794149,-0.0079636955930423,-0.128151608310272,-0.013527855223708,-0.0400343259547196,-0.0430712316859561,-0.0515767151256629,0.00438474917162523,-0.0786802483921016,0.0674590713333944,-0.0497703023935765,0.0207538757173025,-0.0025957293210753,-0.0362052434576655,-0.00876283776642208,0.0263861246614474,-0.0205752967677481,0.0569392778150628,-0.0242913179969693,0.0536466405208859,0.0554502555756313,-0.0194355200671154,-0.1030505625954,-0.125106855607908,-0.0288829701584542,-0.0681277136331292,-0.0169661562342293,-0.0563798822653726,0.0652056987156233,0.0203548565573629,-0.103080348008238,-0.0631677852442719,-0.0302515805557645,-0.0940630491982811,0.027029770424873,-0.00177470824156461,0.0133052937295265,-0.0885746113283207,-0.0183508777395865,-0.0530171810396831,0.0321678503853805,-0.0267330822026868,0.00151735161343307,0.0450285125312062,0.0405888589116213,-0.0164911638584928,-0.0571481659616225,-0.0422820055838424,-0.0790703854715888
"3",0.00321431658809963,0.0206524730748435,-0.00482836277638509,-0.00940488800857134,0.00890121147678557,0.0167678069111521,0.0167193773648164,-0.0757256726774624,-0.0606067168056382,0.000848366565710512,-0.0511065516874898,-0.0620528681085746,-0.0583228316070074,-0.0142715070779419,0.0420075875722374,0.0208847632050008,-0.00176375117791484,0.0536571528970013,-0.00059410246875532,-0.0106604979893937,0.0344659784998688,0.020607147253162,-0.07035454162177,-0.0445195276625446,-0.0591351760407408,0.0396619604861377,0.00767352987081574,0.0205080468147451,-0.0606976469024459,0.0275995856384823,0.0273509697639429,0.00271124810457896,0.0162062178187682,0.0383365121339712,0.050499328153515,0.0470838286259479,0.0513873989984723,-0.0534911494977365,-0.0491885322564031,-0.0803961481316949,-0.0170953497049193,0.0248208511264367,0.100661194284417,0.0423563331102807,-0.0224657459070385,-0.0412818022843501,-0.0456884112746401,-0.0231953674137379,0.0550528088315831,0.0352280792107942,-0.0607729495239652,0.0176045909511287,-0.0934624603828828,-0.00405954007552075,0.0242848423593589
"4",-0.0366975123983354,-0.0347966024333419,0.0198766839850514,0.0100378606688069,0.02155243848705,0.0121263671208297,0.0733078534937002,0.00964067784627575,0.0239219301507943,0.0145683527478487,0.0948572521179857,0.0789363214661169,0.0052604857125596,0.0190521665155628,-0.0751470584169519,-0.0399091620788649,0.0686237457009537,0.0370233266549595,-0.00941285471904463,0.0369002879813649,-0.0315731574742586,-0.0336253631510455,-0.0057358673118105,-0.0316031824100962,0.0141623330495522,-0.0678124465447455,0.0435269344753714,0.0460882887914756,-0.0130128457332024,0.0417476664487429,-0.0294598605743711,-0.0525910438914803,0.0595083236392504,0.0155575457048672,-0.0610221810524394,0.0310111276031364,0.00202790800808119,-0.0313287155910085,0.0787528731322471,0.0395319428661818,-0.0470113182518596,-0.03097428983894,-0.130437000511206,0.0566712558188656,-0.029680466538042,0.0685438448907106,0.0359462383150718,0.0631550190774906,-0.0165560980969945,-0.0122685393416954,-0.033389368686803,0.0206053349194023,0.0382377374028558,-0.0135189209749678,0.00568065084547045
"5",0.0424088151652314,0.027063812833439,-0.0117574096400516,0.0113570379283757,-0.0354099566242625,0.0638406299169376,0.0370309134563864,0.0115570647076134,-0.0144042167092321,-0.0089397359365751,0.0177341481519162,-0.0238285721258888,0.0358226073347719,0.0157497637587293,-0.0751967766598558,-0.0552382074080352,-0.0147059054927509,-0.164748280571887,0.00557158311816172,-0.0529237856672348,-0.0690468435261047,0.00140932036085732,0.0403912754365384,0.00701775314166062,0.0347826349575293,0.0665361019564701,0.0353984380674255,0.00542441472339852,-0.0281080837303814,-0.0634970122259666,0.00389379641546043,0.0281242276070018,-0.071323854214062,0.00734271516398655,-0.00825911156094142,-0.0750249344622613,-0.0106985282299394,-6.18671030705037e-05,-0.00371085012647855,-0.0100358164250069,0.0307645803056885,0.0229550240978878,-0.0164564172734937,0.00455080752949018,-0.010780823654305,0.0225786533256302,-0.0360348507612792,0.0278022973234519,-0.0147336907527024,0.0357609342058761,0.0325698952496304,-0.0980592616560552,-0.0563237738355287,-0.0560717465753689,-0.0465392349768254
"6",0.0303740163432833,-0.0255255882513283,0.0225910293233706,0.0107339648918131,-0.00418101719221408,-0.0129536253378032,0.0409190336339164,-0.0646309954963529,0.0160489439138672,-0.0171016699721352,0.025775491860051,-0.0265081711905984,-0.0443842810456495,-0.062064367901716,0.00034709748221072,-0.0305909873657442,-0.00062363469536867,-0.00322573525483973,0.0110781602966314,0.0137625406765137,0.0088557232375444,0.0132784109460605,-0.0705184439997543,-0.018768693774749,-0.0477535136216207,-0.0436941267692826,0.0239424503631437,0.00401125807203825,-0.00624406865745287,-0.0214568222421454,-0.0329931882799184,-0.0265368167914841,0.0352962854122306,-0.048770180306417,0.0246815539574006,0.0293907547266625,0.054211564175961,-0.081043944761447,-0.00379611235647997,-0.0214841971898827,0.042176160426344,0.0726180893286837,0.0671556207565577,0.0159480708150356,0.0155614175413175,0.0444052384161355,0.0301229985373847,-0.0471483582948959,-0.0148944817962737,-0.0469724581543261,-0.0256895460101141,0.000539658894603338,0.0665274081060567,-0.00829682089041163,-0.0448333890226422
"7",0.0356302128804215,0.0589077731434122,0.00934779788860612,-0.0366286064217112,-0.0238816201889881,-0.115742558797089,-0.0212473935037822,-0.0875471310187561,-0.0451649018887564,-0.0742187251563373,-0.0519599907857258,0.0357544990278084,-0.0908298852543131,0.0786150346965213,0.0704056999850137,0.0715887460811088,-0.0276539216775726,0.00638360141786299,-0.0370592794846075,-0.096484449084288,-0.0438696536314319,-0.0500072543550008,0.0571743288183268,-0.0388641241158261,-0.0038863882468991,0.0530503651695363,-0.0337566289403082,-0.00325505861893441,-0.0815956447856607,-0.0150455032103648,-0.0214127208753403,0.00584588114445886,-0.0888479072597943,-0.0989936753740123,-0.0590789136190069,0.13411747121184,-0.0100948684494925,-0.0719192781098077,-0.0184151613284658,-0.102838768160882,0.036792790054412,-0.0770958971023621,0.118296861834116,0.00862548892377386,-0.0432367524357304,-0.0465385961624387,0.0562366141893977,-0.0574817066555632,0.00314980884891537,0.130564168916588,0.0515502038407097,-0.0892628630293475,-0.022402554749241,0.00035346572866396,-0.0619025756961847
"8",-0.0238476819973652,0.0173460676995761,0.0266306487863943,-0.0189895989074986,0.0166576096478267,-0.00939411922711433,-0.108189553157297,0.0134325192162561,0.0154491563568687,-0.0343060745516415,0.0232219276826058,0.0258570925817186,-0.0208507119541335,-0.0143705946497054,-0.002534232499628,-0.0140139106770396,-0.0676766322865617,-0.0368686579920981,-0.0115082580612237,-0.00199759877657719,-0.0155005061618994,-0.0775170506436539,0.0517493169386526,0.00593050287386511,0.0129868861070967,0.0585386992319686,-0.0860577490986613,0.00621743836598982,-0.0455300391818161,0.0201693138580864,0.0851735510285823,-0.0344247723057992,-0.0188480041106044,-9.41640296469592e-05,-0.00256347396686605,-0.0259744446936766,-0.0279396670047156,-0.0372516965058102,-0.024689639897096,-0.0499026139246673,0.0151151657154138,-0.00349607602639421,0.0426485623029211,-0.0661746158114368,0.0103676707445944,-0.00732980867424248,0.0317307498519041,-0.0949119040028456,0.0522477065175816,-0.0105591336450087,0.0725593748375519,0.0279933648214361,-0.017486336919995,0.0475607722442907,-0.0146055758598648
"9",-0.0373766231695657,0.0215533642768314,-0.0130305105712056,-0.0254959170874608,-0.00435488968595174,-0.0850993378888888,0.00175363926156419,-0.0160944812069373,-0.0300301116781195,-0.0684083498515652,-0.0426372460535059,-0.023211314136409,-0.0137640395877694,0.0446611134080156,-0.0430789219047217,-0.0016697296289027,-0.000223746345522581,0.00183102107399237,-0.0154911151852961,0.0398116510528463,0.0680504938019933,0.00680072345061416,0.027886380928155,0.0168510655298019,0.0148178574617608,0.0743080147906034,0.00658933600272717,-0.0247095803091969,-0.0201613704049453,-0.0135949396346092,-0.0290425762035885,0.0584955059192119,-0.0505320066305403,-0.0551295923619155,-0.0836043009483264,0.0572297896511417,-0.0390949342741707,-0.028373951864925,-0.1225945316266,-0.0679829168814053,0.0825727519097166,-0.00176680755979279,-0.0415928023496611,-0.0124697048637645,0.0397808061481393,-0.0530104686397428,0.0155232129687227,-0.026824040987198,0.051759151373994,0.0392559056342913,-0.0130737878273865,0.00624627658131746,0.0503471093305702,0.0535733521250947,0.00486121785013414
"10",-0.0351230306580547,-0.0024242936721537,0.00312694797662915,-0.0103193983526638,0.0135223357178011,-0.0254959510234503,-0.00634783869734995,-0.00374296062337354,0.032719157466801,0.00216340395777488,-0.000691716594210148,0.0182994856360372,-0.0403692824598212,-0.00597408308504909,-0.00278179614108372,0.0342718403529206,0.0140793087979484,0.0388622621300399,0.0172504051285439,-0.103308744208831,0.0354622389066715,0.0188317724069884,-0.00311548514798642,-0.0431546370730651,0.0026294243126501,-0.00119310795754682,-0.00271385340002867,0.0763947861729018,-0.00945344396161858,0.00600395170784884,-0.00920986588520014,-0.00148242973840694,0.0234643817278042,0.00854648439501109,0.0332905418965149,0.0279631434060374,0.0225316651735325,-0.0128696706309737,0.0324896481714178,-0.0452414736122501,-0.00148334072037583,-0.082055443325583,-0.0595354473126295,0.0680926812428981,0.0111457601091199,0.0248185176620794,-0.0314447520553816,0.0755573534974164,0.011809610481793,-0.0177198639770838,0.015505021052698,-0.000170024318135778,-0.0211677700006943,0.0656095120766047,-0.0289320912220978
