"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45"
"1",-0.0422185054619574,-0.0561784314263368,0.0298526290259907,0.0605206137529778,0.0120196164084247,-0.0142707712535968,-0.00835693052323895,0.024585342601625,0.00953636583361767,0.126453053311106,-0.0301647148430627,0.0685849346071408,0.0239274452364151,0.0171783611947816,-0.0856782780693547,0.0137638880052128,0.0471380686425358,0.0113083797176906,0.0691447228843977,-0.042343736011234,0.00669291243618808,-0.0325922670966741,0.0766649189469653,-0.0471550830956972,-0.0070202802256805,0.065328777787464,-0.007938924443668,0.00401455651612088,-0.00480854361656075,-0.0338945538305282,0.00819847074234573,0.0852220420371883,0.00850235407112667,-0.01871625003116,0.0328855598337829,-0.0486204837301369,0.110138027521935,-0.0475573676325697,0.0479794236292334,0.00259280057672817,-0.077201442022509,-0.062955480709927,-0.0047190237219833,-0.0587165133404693,-0.00335395047117186,0.0504998517394701,0.050507372246369,-0.0194696096099142,-0.00148255093102775,0.0291839951380413
"2",0.0874955112720007,0.0525256698435858,-0.019810581559825,-0.0336522838410867,0.00780794887817271,0.0276939288370214,-0.0397610598581613,-0.0396015371700977,-0.0243420328790678,-0.000807633924404048,0.0238957357812363,-0.00633529136240847,0.0271478769453895,0.000902372695372536,-0.0239002164695488,0.0264878892140942,0.0115545950545192,0.00402040022228918,0.0326981404527845,0.0161438761674127,0.00286312976886055,-0.117683396014307,0.025349439380128,0.00396176003293858,-0.0744633155671723,-0.0465250470247894,0.00534831847013347,0.00155412091115723,0.0532906534608655,-0.0127325394108257,-0.00455437626818374,-0.0137248190860121,-0.0765994803586109,0.0341341246785706,-0.0656052431102818,0.00568732564581814,-0.0681920429158976,-0.00237330486940013,-0.0378461636721565,0.0222549071800325,-0.0194931936479799,0.0504390452970958,0.0134238804969249,0.0279339557499747,-0.035639769531069,0.00665621428706096,-0.025001236259656,-0.0744709613924156,-0.0597271787004801,-0.0215767180632096
"3",0.110649352637506,0.0744116287207618,-0.0326026632319795,-0.0209254511582374,-0.040218870212903,0.014478818556346,-0.0276309048916125,-0.0801353759782123,-0.00552021690511062,-0.102804746801653,-0.0403412213151454,-0.0778051265501089,-0.00841672132121156,0.0391287125331504,-0.0557894539579677,-0.0883335030225663,-0.0673675037538971,0.00100698239968658,0.00925427086136583,-0.0350002750737421,-0.0331281777798547,0.0412552637379163,-0.0367925769475549,0.0206984793405735,-0.021104150162271,-0.0228845375188931,0.113950724748493,-0.0403285797641138,0.0296953809964096,-0.00717515958224843,0.00939848268505983,-0.0227066501655452,0.0672006385354101,-0.0341392018615911,0.0420597320097845,0.02476810094662,-0.0370513213723989,0.0127421143541117,-0.0255323667950648,-0.0623317088630937,-0.0300979536380415,-0.0211018594900391,-0.0385557558952007,-0.0596628382668835,0.0407830431020087,-0.0668126894463655,-0.00540178000761828,0.0281130952529381,-0.0123096391701476,0.0496288235548077
"4",-0.0447424852683048,-0.0711315658764837,-0.0315593585732352,0.0220090968419931,0.0297196848522956,0.00545824673823327,0.0109449636009463,-0.0380779135726718,0.030410838122821,0.0610051959321304,-0.00291375703913569,0.0166857732081213,-0.0716102677179576,0.0110612520174717,0.0412825716449066,0.0276855725078279,0.0364874567745316,0.0299058562010065,0.0515639817507805,-0.0192189668933391,0.0489439863169022,0.0525062560970628,0.0263028408372008,-0.0472197022503137,0.0738820069381516,-0.0140040085047126,0.0575034410935981,-0.0825041106701401,0.027382542587603,0.00669566223039593,0.0420329073550104,-0.082315206324589,-0.0276155411557766,-0.0493656802929456,0.0552965250212987,-0.0608297145358554,0.0870842826749171,0.0188884963519563,0.0287899696825313,0.00532387711664683,0.0527048945670403,0.0639732924910076,0.0207228279438932,-0.00546323042199949,0.103764046941477,-0.0342530637752137,0.00122003800569018,0.016360132290819,-0.01936162621526,0.00534146062467129
"5",-0.0344751737371999,0.0408987570307477,-0.00418345269768288,-0.0340707446140928,0.00872993224987008,-0.0565919276282712,-0.0088163286423803,0.0391647569003774,0.0370154134725477,0.0423452758970605,-0.00628082445582792,0.0294225588932395,0.0104608474266712,0.0210230695354591,0.0796203501612348,-0.0712947625506589,0.0101126449785611,-0.0369002017656788,0.0198479698052002,-0.0178859863975727,-0.0672625129341293,-0.0435837239331018,-0.00882878276992143,0.0266662406165699,0.0160204080066996,0.0575586701011435,0.0188700432610102,0.0218307208374012,-0.0965668304079522,0.0371996581210033,-0.0114877416886946,0.0432881530849102,0.0277014266262116,-0.0681677037550596,-0.0195771823716056,-0.00788340165302538,0.0358091581789393,-0.0240644271072377,-0.036740244583854,0.0125931541010794,0.0659723390264505,-0.0730744006946209,-0.0534096356542541,-0.0149164714087201,0.0315076170280774,-0.0470394244855849,-0.0823058224001895,0.012376639614752,-0.0229014927150555,-0.0436454261015909
"6",-0.0219976004026624,-0.00931972561403701,0.0218732537152989,0.0552755267159773,0.0247412868056484,0.0130096505686577,0.0290899956192949,0.0509294314487651,0.0852328248721253,0.0662333280504706,0.0743938314400539,0.0171985008956537,0.037534150697351,0.00151066172463437,0.0213284860521126,0.00526088573749514,-0.0301247615840235,0.0999731827364415,-0.0428320112891802,0.0057188125936825,-0.0202361972916543,-0.00812708911800281,0.02622584301495,-0.0188106466207993,0.0208957339466179,0.0715789109896088,0.000738975159595496,-0.0758791515713773,-0.00245067473068693,-0.0400820910242897,-0.0298393763187678,0.0477591643218995,-0.039779155451611,-0.0574009172126869,0.0215111770676339,0.00633717232817035,0.0137004402934993,-0.0525456925285581,0.0258765249304651,0.020460394430014,-0.0814195045536665,0.013667098842148,0.0322403868413251,-0.0318455351036373,-0.0484050632982238,0.0374603179303317,0.0570286439566947,0.0193511242739869,-0.0441371747430564,-0.0244588131928113
"7",0.0109441903324518,-0.0186598593798332,-0.0133169203352866,0.0244046933713645,-0.0120019105915225,-0.0843965844519458,-0.0237963609819018,-0.0137651329687272,-0.0556974613089916,-0.0911963044203454,0.0443056729544941,-0.0147655278179738,0.067325102420485,-0.0203731890373928,-0.0205794619263641,0.0324057451651909,0.013515032329263,-0.00253569533187853,0.0569956178449729,-0.042948652613806,0.0319592817673552,-0.0305499370142465,-0.0984234369904707,-0.0207729207580416,-0.0400416097843015,-0.0354986150028983,-0.00451625008837052,0.0198867236504215,-0.0128688393230445,-0.0483604401624072,0.11850914217338,-0.11536018304167,0.0273888905378427,-0.0106200466886067,0.00814860993900183,0.025289832000268,0.0146353029335253,-0.00257936028266756,0.0280772853599611,-0.0534689583175169,0.000874722563620436,-0.0434230933558456,-0.0147577285779018,0.0179482985094132,-0.0147668251651716,-0.00596076830878522,0.0365651442362242,0.0460170903085582,0.00933329503445008,0.0674555739060049
"8",0.0657209622181859,0.0223643613340916,0.0304624855639914,-0.0336886971465709,-0.043962274942311,0.0148464061536902,0.0731767035152169,-0.011584987590423,-0.106270164374475,0.0166953372241019,0.053186029518615,-0.0444245323108689,0.00713373136042865,0.00247121141790934,0.0347624531869805,0.0138994155485848,-0.00040086695517913,-0.00255281478358438,-0.00320376597087542,0.0711338091085542,-0.0340201214286935,0.0517997317465452,-0.000868502199961433,-0.0328536234639509,3.42982434813205e-05,-0.0480701481154644,0.0213485395062425,-0.0369692378914046,-0.0144216207171733,-0.0793433091068851,0.0745159273440932,-0.0133623669448755,0.0145586167912789,-0.0536670638196875,0.0803563402256331,0.0615144076046348,-0.038678424666143,-0.0578769675504849,0.0219694636530701,-0.102129106282202,0.0159913344554945,0.000521781370905401,-0.00720990748728773,-0.00973725662493402,-0.0135654869368923,-0.0118002092696927,-0.0296567746117734,0.0184796917034055,-0.0168217019551664,-0.00183415083375404
"9",0.000959714250509276,-0.00790753430144399,0.0213040859414265,-0.0322734770565902,0.00163319808023211,-0.0188389647836209,0.0540907568284935,0.100919536773219,-0.0398784715801892,-0.0068478762675396,-0.0107212375871422,-0.0334596624074273,0.0085353813158341,-0.0412885027759467,-0.00273252827236756,-0.0237208330646793,0.0058558977810184,0.0147130070083508,0.0252377677643359,0.0372242581512995,0.011817699573631,0.0489320165972633,-0.0299240521877734,-0.00390298517710139,-0.0395626283183747,-0.0390696787510729,0.0553085011295706,-0.039412051977389,0.0119372343893595,0.0766757888194906,0.0404747521995811,-0.0214644309022575,-0.102691084604543,-0.0675829168604942,0.0478010232752462,0.0151207420150226,-0.038360679458081,-0.0180444365104683,-0.0389252711851027,-0.0276291009998918,-0.0279660966192875,-0.011000026463787,0.0224072020337296,0.0354755977788913,-0.0524660233882962,0.0198589153209074,-0.0458463286102896,0.00719892134202212,-0.0332338053421914,-0.068489394250888
"10",-0.0109369733273541,-0.00287059422794182,0.0256257532908325,0.0452633472990076,0.0155034669527058,0.0603412939479519,-0.0148073233684147,-0.0314382075286097,-0.00137986747303502,0.0193089339305905,-0.046632670853255,0.0426067619523606,0.0348280470614607,-0.0169693442592442,-0.0339391496076719,0.0023473836970252,0.0183639612756121,-0.0114915950384438,-0.0633559995259175,-0.0731652408120535,0.0222768009736612,-0.0271021292207743,-0.0106078137341682,0.0136754983556496,0.00925511703496769,0.00718161577812065,-0.00104650889494859,0.052352254272043,0.0191600794457358,0.0505330108013043,0.0292063996452997,-0.0286531662514501,0.0358961252707278,-0.0662463186720696,0.0283481263150344,-0.0464757723157935,-0.0273023542228045,0.00367766957752761,0.0405999928578858,0.0603494096559842,-0.0253922843206429,-0.0183671967066454,0.0769302970295497,-0.00461112315401973,0.036768784193192,-0.0559253394439622,-0.0665094668228561,0.0478760119603956,0.0478568536896968,0.0213697828917039
