"","X1","X2","X3","X4","X5","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20"
"1",-0.0330734459069454,-0.0200186078123648,0.00708737933780041,0.00290284212079435,0.0140098873954546,0.026107034130213,-0.0756696247901266,0.0197780009230161,-0.0297468950639291,-0.0389004697802914,0.0671278107853478,-0.0908564812225569,-0.0251510339812806,0.0737297648282786,0.0432448550129314,-0.0151426600633269,-0.0487034050010253,-0.0249036186752556,-0.092021299924232,-0.0460275759620308,0.0048252451956585,-0.136848818112282,0.0452616296630068,-0.0908281001503531,-0.0148707275364433
"2",-0.0390067426735314,0.0302489242298805,0.00918591094285287,-0.00559150013123961,0.00247443768473094,-0.00604220280880986,0.0627359714551838,0.0287220551317115,0.0119696244492082,-0.0252507678653165,-0.00790791419606307,0.0203948462131069,-0.0385473154804953,-0.0458066413656657,0.0458483658426969,0.0317026223670328,-0.0564263836150887,0.0303516638122361,-0.0347748991129227,0.00848321721137313,-0.0707767899839123,0.0186015777404583,0.00992231763014185,-0.0222489202108008,0.0243616961748134
"3",0.0525693206483623,-0.00108451344064829,0.0115008184808429,-0.00381115023159788,0.0302271478225467,-0.011785862299351,0.0170387259465216,0.0449577988436434,0.0145361164063036,0.0717599284147753,-0.0229279711512893,0.00163214134378121,0.0451501666462876,0.045898103781502,0.0453453052221261,0.0190843880417989,-0.0226530732804041,0.0582816471583936,-0.0267638689397879,-0.00663672180376521,0.0728922486905112,0.057129479553498,-0.0010714615472271,-0.046504029198368,-0.00798604378581567
"4",-0.020412261620396,-0.00851554105304329,-0.060240159683825,0.0198819782641479,-0.0181402550562427,-0.0312406167812978,-0.0650917146405149,0.0158517039564334,-0.0513527393184006,0.0336759058604975,-0.00855706484595167,0.0721106680264285,0.0119783794403528,-0.052639709344476,0.00773914552330969,0.077445782854434,-0.0303371106144608,0.0493928308898408,-0.0496274964583211,-0.00359721196333543,0.0363100994099234,0.0531285157351907,-0.0243117575588206,0.053837634793426,-0.0680434528981156
"5",0.0882068845604949,0.0114631706828407,-0.00863999774975656,0.0171439981231897,-0.0197793192104431,0.011667678478926,0.034255845064876,-0.00544618927808914,-0.046268083823617,-0.0527671675392021,0.0553558948970396,-0.0156305376477448,-0.0390039465647013,-0.00677276244578647,-0.0445490662345647,-0.014341284775944,-0.0556363963358598,0.0435126580989175,0.0767653158646602,0.00759405450318281,-0.00420923835468996,0.00366583306842782,-0.0179244465185711,0.0209159227663737,-0.0155223746682854
"6",0.127806179693495,0.0194623285791139,-0.0198086882877437,0.00212078075060749,-0.00735214063469573,-0.000501039766860955,-0.0345103107671848,-0.0145780040561099,0.0390871365714761,-0.00981627741021408,-0.00958192892415994,0.0069143217473317,-0.0564245716215843,0.0203389436569987,-0.10017289714407,-0.0085692626474236,-0.0817410500045554,-0.0266378285433182,-0.0607631358142738,-0.000309681066802436,0.0189575260403618,0.0425768613325476,-0.0155857949659954,-0.0131342076825304,0.0203447492220918
"7",-0.0412565284492449,-0.00947505776417634,0.0381486026037467,0.0131580555954513,0.0132367381490431,0.0105086168834844,0.0230920103632212,0.0125738064367054,0.0735268031520982,0.00688188743132352,-0.0117926266128431,-0.0590989725044455,-0.0161596780486462,-0.0394004540942836,0.0258736011179564,-0.00100739762320304,0.0492940506518136,-0.0560203319467379,0.0928265363620533,0.019945775381278,0.0588260901486675,0.0205634048449551,-0.00673563184694733,-0.0172841555468064,0.0545142848009428
"8",-0.0357161450136032,0.00642106793297085,-0.00943597481167511,0.0100985197861915,0.00595056913063279,-0.105488086942433,0.0122140231601257,0.0107686811919054,-0.0163825794133563,-0.0208416926408273,0.0192215666641573,-0.0154238316885763,0.0581989012019829,0.0453053048712852,0.0193638577100083,-0.0199810095457247,0.00960786786775373,-0.0219610535178242,-0.05774581614342,-0.0274443747920191,-0.00046893940118719,-0.0507166046102735,-0.0329172163596766,0.0787082411484899,-0.00729565030647488
"9",-0.0467030001717952,-0.0552224616305888,-0.00135096307380896,0.0229000687976966,0.0347641356071001,-0.00759557791853127,-0.00306123594764887,0.01869334775995,-0.0418083787908243,-0.0828973952050098,-0.0700547777563092,0.0733399406597578,0.0280929234958313,0.0122927716886614,-0.0142859485659021,0.0541223111509913,0.148522078353834,0.0439454901908658,-0.0517065557176999,-0.0266958244435647,-0.0352688933051221,0.0206313205283025,-0.00298169976819566,0.00296396135083711,0.00821944357294293
"10",0.00323096613135903,-0.018965616642931,-0.0321669842388435,-0.0163773529230999,-0.0127415014646757,-0.00206631743187749,-0.0462270726996695,0.0280733522408702,-0.00891078228707149,0.0751836299181746,-0.0167754441299732,0.00216896497027734,0.0170324964597376,0.106761203074979,-0.0645584709847495,0.0109080600688532,-0.0539338861820186,-0.0158263730489845,-0.00417838022886051,0.0622847534877577,0.0600709321336577,0.00470148571988893,0.0281083722142451,0.0445742809386971,-0.0459953086357131
